Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 3,Travel and Tour Agency,DOT-R03-TTA-02181-2024,ISAIAH'S WALK TRAVEL SERVICES,BULACAN,CITY OF SAN JOSE DEL MONTE,"BLK 22 LOT 1 GRACEVILLE 1 SUBD. MUZON PROPER, DISTRICT 1, SAN JOSE DEL MONTE BULACAN",0931 041 0151 / 0995 293 6394,https://www.isaiahswalk.com/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02196-2024,ALTITUDE-8 TRAVEL PARTNERS,BULACAN,HAGONOY,"UNIT 5, MYWAN PLAZA, IBA-IBAYO, HAGONOY, BULACAN",0920 945 0368,https://altitude-8.com.ph/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-01028-2022,KING OF GLORY TOURS,BULACAN,STA. MARIA,"CNJ PAVILLION KM 38 PULONG BUHANGIN STA. MARIA, BULACAN",0905 565 1612,https://www.facebook.com/KingOfGloryTours/,"June 30, 2026"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02197-2024,FROISAM TRAVEL AND TOURS,BULACAN,MARILAO,"BLK 1, LOT 6, PH5 DOVE ST. TOWN AND COUNTRY NORTH ABANGAN., MARILAO, BULACAN",(044) 760 0622,https://www.facebook.com/froisam.travelandtours.3,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02204-2024,BELLES ADVENTURE TRAVEL AND TOURS SERVICES,BATAAN,HERMOSA,"HERMOSA PUBLIC MARKET, PALIHAN, HERMOSA, BATAAN",0992 241 1321,https://www.facebook.com/people/Belles-Adventure-Travel-and-Tours-Services/61563406333821/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-02203-2024,ELM TRAVEL AND TOURS,BULACAN,MALOLOS CITY,"2ND FLOOR RHQ BULDING MABINI STREET, MALOLOS CITY, BULACAN",0995 752 6487,https://www.facebook.com/gemzcorner/,"June 30, 2025"
Region 3,Travel and Tour Agency,DOT-R03-TTA-00886-2022,CLARAA TRAVEL AND TOURS,BATAAN,HERMOSA,2ND FLOOR LIRA JORGE GAZA COMMERCIAL BLDG. BURGOS SOLIMAN HERMOSA BATAAN,0946 859 0637,https://www.facebook.com/claraatravelandtours/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-00359-2021,FLY AIRLINK TRAVEL AGENCY OPC,Pampanga,Angeles City,"2nd Flr GGM Building Mac Arthur Hiway cor Magalang Road, Brgy. Ninoy Aquino, Marisol, Angeles City",9189018759,https://www.facebook.com/airlinktravel23,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01864-2024,Global Journey Travel and Tours,Zambales,Subic,"0145 2nd Floor Santiago Bldg. Baraca-Camachile, Subic, Zambales",9985721868,https://www.globaljourneytravel.com/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-00350-2021,Glose-To-Go Travel And Tours,Bulacan,San Jose Del Monte City,"J.P. RIZAL STREET, BRGY. POBLACION I, SAN JOSE DEL MONTE CITY, BULACAN",0908 7204133,glosetogotravelandtours@gmail.com,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01853-2024,ADVENTURUS TRAVEL AND TOURS,Bulacan,Baliuag,"CS BUILDING GF BS. AQUINO AVENUE, BRGY. BAGONG NAYON, BALIUAG, BULACAN",0917 1380958,https://www.facebook.com/AdventurUsTravelAndTours,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01362-2023,K-LA Travel and Tours,Bulacan,San Jose Del Monte City,"Block 1 Lot 1 B F Gov. Fortunato Halili Rd, San Jose del Monte City",9171495829,N/A,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01888-2024,BYAHERA’S LEAGUES TRAVEL CONSULTANCY,BULACAN,Calumpit,"2ND FLOOR UNIT PASEO 3 VILLARES, , BRGY. PIO CRUZCOSA, CALUMPIT, BULACAN",0917 8921540,https://byaherasleagues.com/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-02270-2024,R.A DICE TRAVEL AND TOURS,BULACAN,San Jose Del Monte City,"DICE BLDG BLK 1 LOT 5B PHASE D, BRGY. FRANCISCO HOMES-MULAWIN, SAN JOSE DEL MONTE CITY, BULACAN",0916 6909707,radicetravelandtours@yahoo.com,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01477-2023,BIYAHENG SULITARIAN TRAVEL & TOURS,BULACAN,San Jose Del Monte City,PUROK 4 BRGY GRACEVILLE CITY OF SJDM BULACAN,0995 0744603,gina_urbano@rocketmail.com,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-02367-2025,KADULAAN TRAVEL AND TOURS,BULACAN,MALOLOS CITY,"UNIT 7 ROBSAN COMMERCIALS, MCARTHUR HIGHWAY, BRGY. DAKILA, MALOLOS CITY, BULACAN",(044) 462-3104,kadulaanmalolos@gmail.com,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-02368-2025,ELITE-CIRCLE TRAVEL AND TOURS,BULACAN,San Jose Del Monte City,"PAZ AGPAOA BUILDING BLOCK 1 LOT 13 NORTH HILLS SUBDIVISION, BRGY. KAYPIAN, SAN JOSE DEL MONTE CITY, BULACAN",0927 7763277,elitecircletravel@gmail.com,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01395-2023,Marley's Travel & Tours,Pampanga,San Fernando City,2nd Floor LK Bldg. Dolores City of San Fernando Pampanga,9178314414,https://marleystravel.com/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-00277-2021,RFVS Travel & Tours,Pampanga,San Fernando City,#524,9165472774,https://www.facebook.com/rfvstravelandtoursmain/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-00048-2020,EARTHLINK TRAVEL CO.,Pampanga,Angeles City,"530-B JAV BUILDING MAC ARTHUR HIGHWAY, BRGY. LOURDES SUR EAST, ANGELES CITY, PAMPANGA",045 6261887,earthlinktravel@yahoo.com,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01155-2023,BBK GOLF AND TOUR TRAVEL AGENCY,Pampanga,Angeles City,"STALL 2 BLDG 1 OASIS COMMERCIAL STALLS CLARK PERIMETER RD, BRGY. ANUNAS, ANGELES CITY, PAMPANGA",0947 2251055,simplemhona_0531@yahoo.com,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-02360-2025,JIREH TRAVEL AND TOURS,Pampanga,San Fernando City,"ELECT BLDG. 88, BRGY. DOLORES, SAN FERNANDO CITY, PAMPANGA",0919 0031545,jirehtravel.tours@gmail.com,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01393-2023,RHOLEX TRAVEL AND TOURS,Nueva Ecija,Peñaranda,1 VILLANUEVA ST. CORNER LACUNA ST.,9552183811,https://rholextravelandtours.my.canva.site/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-02384-2025,GAIL TRAVEL AND TOURS AGENCY,Nueva Ecija,Munoz City,"T. DELOS SANTOS STREET, BARANGAY POBLACION NORTH, SCIENCE CITY OF MUNOZ, NUEVA ECIJA",0917 6399564,gailtravelandtours@yahoo.com,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01881-2024,SWISS STAR TRAVEL,Pampanga,Angeles City,"Stall #4 Euroasia Hotel, Don Juico Avenue, Clarkview",9173001128,https://www.facebook.com/SwissStarTravel/about,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01383-2023,TRAVELANE TOURS AND SERVICES,Bulacan,Marilao,840 STA. ROSA 1 MARILAO BULACAN,9176384366,https://www.facebook.com/TravelaneInternational/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01525-2023,XGO Travel and Tours,Pampanga,Angeles City,"BLK 39 LOT 6&7, STALL F, F-HIGHWAY, CUTCUT, ANGELES CITY",9081224416,https://www.facebook.com/xgotravelandtours/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-00818-2022,TOURAINE TRAVEL AGENCY,PAMPANGA,ANGELES CITY,"CDC STALL 44, FIELDS AVE., BALIBAGO, ANGELES CITY, PAMPANGA",0956 142 1930,https://www.facebook.com/touraine.travel/about,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-00933-2022,SKYMC GOD SPEED TRAVEL SERVICES,PAMPANGA,MEXICO,"MEXICO PUBLIC MARKET, PARIAN, MEXICO, PAMPANGA",0999 187 0862,https://www.facebook.com/skymctravel,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-00839-2022,JV-B TRAVEL AND TOURS,ZAMBALES,OLONGAPO CITY,"15 BASA STREET, WEST TAPINAC, OLONGAPO CITY, ZAMBALES",0939 347 2015,https://jvandbtravel.com/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01145-2022,SKYVENTURE TRAVEL AND TOURS,PAMPANGA,MABALACAT CITY,"MODC BLDG. DAU, NLEX EXTENSION, MABALACAT CITY, PAMPANGA",045 281 0024,https://skyventuretravelandtours.net/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-00919-2022,JANOWENS TRAVEL AND TOURS,ZAMBALES,SAN NARCISO,"BRGY. LIBERTAD, SAN NARCISO LIVELIHOOD CENTER, SAN NARCISO, ZAMBALES",0999 994 3468,https://www.facebook.com/janowenstravel/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01891-2024,CJASY TRAVEL & TOURS,BULACAN,CITY OF SAN JOSE DEL MONTE,"BLK 3 LOT 37 TANDOC AVE, PECSONVILLE SUBDIVISION, CSJDM, BULACAN",0945 2201095,https://cjasy.my.canva.site/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TTA-01262-2023,GAME TRAVEL & TOURS,BATAAN,BALANGA CITY,"2ND FLOOR ALYSS COMMERCIAL BLDG., DM BANZON AVENUE, DONA FRANCISCA, BALANGA CITY, BATAAN",0917 306 0601,https://www.facebook.com/gametravelandtours/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01491-2023,LIRAJ TRAVEL AND TOURS,BATAAN,SAMAL,"LOT 8 B 1 DOMINICAN LALAWIGAN, BRGY. LALAWIGAN, SAMAL, BATAAN",0917 1882346,LIRAJTRAVELANDTOURS@GMAIL.COM,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-00982-2022,PUNTO TRAVEL AND TOUR,BATAAN,Limay,"STALL NO. 18, 2ND FLOOR, LAMAO PUBLIC MARKET, LAMAO, LIMAY, BATAAN",0930 2069935,puntotravelntour@gmail.com,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-02055-2024,DREAMCATION TRAVEL AND TOURS,BULACAN,MARILAO,"UNIT 3O6, BUILDING F, SDC CHEER RESIDENCES, BRGY. IBAYO, MARILAO, BULACAN",0919 002 3946,https://www.facebook.com/profile.php?id=61556547758893,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01339-2023,TRAVEL PERFECT (A&D TRAVELPERFECT),Bulacan,Obando,007 HULO ROAD,9066960559,https://www.facebook.com/ADTravelPerfect,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01349-2023,Eziliah Travel and Tours,Nueva Ecija,Talavera,Zone 7 47 Maestrang Kikay Dist.,9171276032,https://www.facebook.com/Eziliahtravelandtours/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-00916-2022,PEACH TRAVEL SERVICES,TARLAC,LA PAZ,"LA PAZ-VICTORIA ROAD, BARANGAY CARAMUTAN, LA PAZ, TARLAC",0947 997 3627,https://www.facebook.com/Peachtravelservicesph/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01202-2023,ELAINE ANN TRAVEL AND TOURS,Nueva Ecija,Talavera,"ALONG NATIONAL HIGHWAY, BRGY. PUROK MATIAS (POB.), TALAVERA, NUEVA ECIJA",639064778870,https://www.facebook.com/100063639264476/about/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-01261-2023,AURON TRAVEL SERVICES,Bulacan,Santa Maria,"433 CAYSIO CENTRO , CAYSIO",9262197551,https://www.aurontheworld.com/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01219-2023,SMJ TRAVEL AND TOURS SERVICES,NUEVA ECIJA,Munoz City,"STALL 7, RP LAGUA BUILDING D. DELOS SANTOS STREET, BARANGAY POBLACION EAST, MUNOZ CITY, NUEVA ECIJA",0925 596 5966,https://www.facebook.com/smjtoursandtravel/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-02146-2024,IMPACT SOUTHEAST ASIA TRAVEL AND TOURS,BULACAN,MALOLOS CITY,"2ND FLOOR, PM COMMERCIAL BLDG., PUROK 1, MCARTHUR HIGHWAY, BRGY. TIKAY, CITY OF MALOLOS, BULACAN",0942 554 4037,https://www.facebook.com/ISATandT?mibextid=LQQJ4d,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-02160-2024,TRAVELCASTER TRAVEL AND TOURS,BULACAN,SAN JOSE DEL MONTE CITY,"GCS & TC OFFICE, BRGY. SAN MANUEL, SAN JOSE DEL MONTE CITY, BULACAN",0917 570 0686,https://www.facebook.com/thetravelcaster/,"June 30, 2025"
Region 3,Travel Agency,DOT-R03-TRA-01137-2024,TOURS OF JOY TRAVEL SERVICES,NUEVA ECIJA,Cabanatuan City,"CIRCUMFERENTIAL ROAD, DIONISIO S. GARCIA, CABANATUAN CITY, NUEVA ECIJA",0916 759 6010,https://www.facebook.com/toursofjoytravelservices/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-02161-2024,FOX STONE TRAVEL AND TOURS,PAMPANGA,ANGELES CITY,"502-B MAKILING STREET, DON JUICO AVE., CLARKVIEW, MALABANIAS, ANGELES CITY",0951 544 5901,https://foxstonetravelandtours.com/,"June 30, 2026"
Region 3,Travel Agency,DOT-R03-TRA-02207-2024,JOD TRAVEL AND TOURS,PAMPANGA,ANGELES CITY,"L19-B FRIENDSHIP HIGHWAY, BARANGAY ANUNAS, ANGELES CITY, PAMPANGA",0969 514 8544,,"June 30, 2025"
Region 3,Tour Operator,DOT-R03-TOP-01516-2023,JK Travel,Pampanga,Angeles City,"Lot 47 Block 23, PS-98698 Friendship Hi-way Anunas Angeles City",9176106999,N/A,"June 30, 2025"
Region 3,Tour Operator,DOT-R03-TOP-00930-2022,BLUE VOYAGE TRAVEL SERVICE,PAMPANGA,SAN FERNANDO CITY,"2ND FLOOR PACLA BLDG. MAC ARTHUR HIGHWAY, DOLORES, SAN FERNANDO CITY",0917 142 2834,https://www.facebook.com/bluevoyagetours/,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-00949-2022,DNC TRAVEL AND TOURS,PAMPANGA,ANGELES CITY,"888 LOURDES ST. BARANGAY BALIBAGO, ANGELES CITY",0999 990 6500,https://www.facebook.com/dnctours/,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-00907-2022,CREATIVE TRAVEL AND TOURS INTERNATIONAL,PAMPANGA,SAN FERNANDO CITY,"CALSA ARCADE 2 BLDG. OLONGAPO-GAPAN ROAD, BRGY. SAN JUAN, SAN FERNANDO CITY",045 963 1348,https://www.facebook.com/CreativeTravelAndTours/,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-01998-2024,PINATUBO MOUNTAINERO TRAVEL AND TOURS,PAMPANGA,ANGELES CITY,"201 LAWRENCE PLACE BLDG. MCARTHUR HIGHWAY, BRGY. BALIBAGO, ANGELES CITY",0917 140 8735,https://www.pinatubomountainero.com/,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-02035-2024,FAMAULEG CORPORATION,PAMPANGA,CLARK FREEPORT ZONE,"ROOM 1 PHILEXCEL APARTMENT ADMINISTRATION BLDG. M. ROXAS HIGHWAY, CLARK FREEPORT ZONE",0917 507 4656,N/A,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-00909-2022,DIWA TRAVEL AGENCY,PAMPANGA,San Fernando,"1ST FLOOR ALAN C. DAVID BLDG. JASA ROAD, BARANGAY DOLORES, CITY OF SAN FERNANDO, PAMPANGA",0917 307 1133,https://www.facebook.com/diwatravel,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-02052-2024,GER-JAZ TRAVEL AND TOURS (GER-JAZ TOURS INC.),BATAAN,SANTA MARIA,"0270 KM. 37 PULONG BUHANGIN, SANTA MARIA, BULACAN",0923-956-1365 / (044)913-09-06,https://www.facebook.com/gerjaztoursinc/,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-02061-2024,VITUG TRAVEL AND TOURS,PAMPANGA,LUBAO,"PUROK 2, CONCEPCION, LUBAO, PAMPANGA",0969 205 8932,https://www.facebook.com/vitugtravelandtours/about,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-01419-2023,ALMOND TRAVEL AND TOURS,Pampanga,Angeles City,MANALASTAS BLDG. SURLA ST. STALL C,9175251957,https://www.facebook.com/almondtraveltours,"June 30, 2025"
Region 3,Tour Operator,DOT-R03-TOP-01235-2023,Cassini Professional and Educational Services,Bulacan,San Jose Del Monte City,"#5 Criszhen Building, Bocaue Road",09175255520 / 0289351863,N/A,"June 30, 2025"
Region 3,Tour Operator,DOT-R03-TOP-02101-2024,ARMM'S EDUCATIONAL TOUR SERVICES,Bulacan,San Jose Del Monte City,"BLK47 LOT5 AREA C PUROK 5, BRGY. SAN MARTIN III, CITY OF SAN JOSE DEL MONTE, BULACAN",0931-205-3551,https://www.facebook.com/armms.ets/,"June 30, 2025"
Region 3,Tour Operator,DOT-R03-TOP-02210-2024,NST TRAVEL AND TOURS,Bulacan,San Jose Del Monte City,"GERONA BLDG. PROVINCIAL RD. BARANGAY GAYA-GAYA, CITY OF SAN JOSE DEL MONTE, BULACAN",09072305666/09052856944,https://www.facebook.com/nsttoursprintshop/,"June 30, 2026"
Region 3,Tour Operator,DOT-R03-TOP-01493-2024,SLATE EDUCATIONAL TOURS & SERVICES,Bulacan,Plaridel,"MARILA ARCADE, ROCKA COMPLEX, BRGY. TABANG, PLARIDEL, BULACAN",0930 3011790,slateETS@gmail.com,"June 30, 2026"
Region 3,Online Travel Agency,DOT-R03-OTA-01420-2023,RJ Travel and Tours,Bulacan,Obando,132 Jp Rizal St,9676477311,https://www.rjtravelandtours.net/,"June 30, 2025"
Region 3,Online Travel Agency,DOT-R03-OTA-01325-2023,CSI TRAVEL AND TOURISM CENTER,Pampanga,Porac,255,9167412058,https://www.csitravels.com/,"June 30, 2025"
Region 3,Land Transport Operator,DOT-R03-TTO-00621-2022,M AND DR TRANSPORT SERVICES,Pampanga,Mabalacat City,"3111 BAGONG LIPUNAN, BRGY. DUQUIT, MABALACAT CITY, PAMPANGA",09173932455 / 09189257138,https://www.facebook.com/DrTransportServices/,"April 30, 2026"
Region 3,Land Transport Operator,DOT-R03-TTO-01795-2024,BEAUTIFUL COUNTRY TOUR AND SHUTTLE SERVICES INC.,Pampanga,Mabalacat City,"DAU ACCESS RD., BRGY. DAU, MABALACAT CITY, PAMPANGA",0961 2480900,https://www.facebook.com/BCTSSHOMEPAGE/,"April 30, 2026"
Region 3,Land Transport Operator,DOT-R03-TTO-01933-2024,AMAZING BLESS TOURIST TRANSPORT SERVICES,PAMPANGA,ANGELES CITY,"ROAD 9 PUROK 4 BARANGAY CUAYAN, ANGELES CITY, PAMPANGA",0967 109 6046,https://www.facebook.com/amazingbless.tts/,"April 30, 2026"
Region 3,Land Transport Operator,DOT-R03-TTO-00904-2022,ALFO TOURIST TRANSPORT CO.,PAMPANGA,ANGELES CITY,"B17, L21, MADERA ST. PHASE 1, SAVANNAH GREEN PLAINS SUBDV. CUAYAN, ANGELES CITY",0917 812 1275,N/A,"April 30, 2026"
Region 3,Land Transport Operator,DOT-R03-TTO-00703-2022,BANAHAW LUXURY TRANSPORT CORP.,BULACAN,SANTA MARIA,"78 AB MATEO ST. STO. TOMAS, STA MARIA, BULACAN",0905 292 7181,https://www.facebook.com/BANAHAWLUXURYTRANSPORT/about,"April 30, 2026"
Region 3,Land Transport Operator,DOT-R03-TTO-00012-2020,RGARCIA RENT A VAN,NUEVA ECIJA,SAN JOSE CITY,"PHASE 2 RAMAR VILLAGE, BRGY. MALASIN, SAN JOSE CITY, NUEVA ECIJA",044 940 1232,https://www.facebook.com/RCGVAN/,"April 30, 2026"
Region 3,Land Transport Operator,DOT-R03-TTO-00804-2022,ATILUZ TRANSPORT SERVICES COOPERATIVE,BULACAN,SAN ILDEFONSO,"31 MAHARLIKA HIGHWAY, BRGY. SAPANG PUTOL, SAN ILDEFONSO, BULACAN",0969 148 5729,https://www.facebook.com/atiluz.coop/,"April 30, 2026"
Region 3,Land Transport Operator,DOT-R03-TTO-02142-2024,T-DES TRANSPORT,PAMPANGA,Mabalacat City,"BLOCK 19 LOT 2 ARROWVILLE NORTH, MABALACAT CITY, PAMPANGA",0998 560 2336,https://www.facebook.com/p/T-Des-Transport-100054477699323/,"April 30, 2026"
Region 3,MICE Venue / Facility,DOT-R03-MCF-00427-2024,LAUSGROUP EVENT CENTRE,PAMPANGA,CITY OF SAN FERNANDO,"LAUSGROUP COMPLEX, JASA, SAN JOSE, CITY OF SAN FERNANDO, PAMPANGA",0998 959 2016,https://lausgroup.com.ph/,"June 30, 2026"
Region 3,MICE Venue / Facility,DOT-R03-MCF-00450-2021,SMX Convention Center Olongapo,Zambales,Olongapo City,"4th floor, SM Olongapo Central, Rizal Avenue, Barangay East Tapinac, Olongapo City, Zambales",63285568888,https://www.smxconventioncenter.com,"June 30, 2025"
Region 3,MICE Venue / Facility,DOT-R03-MCF-01097-2022,SMX CONVENTION CENTER CLARK,PAMPANGA,MABALACAT CITY,"MACARTHUR HIGHWAY, DAU, MABALACAT CITY",0917 149 7592,https://www.smxconventioncenter.com/smx-clark/,"June 30, 2026"
Region 3,MICE Venue / Facility,DOT-R03-MCF-00420-2021,KINGSBOROUGH INTERNATIONAL CONVENTION CENTER,PAMPANGA,SAN FERNANDO CITY,"JASA, CITY OF SAN FERNANDO, PAMPANGA",0919 008 1600,https://www.facebook.com/kiccofficial/,"June 30, 2026"
Region 3,MICE Venue / Facility,DOT-R03-MCF-02029-2024,THE GROUNDS EVENTS PLACE,BULACAN,CITY OF SAN JOSE DEL MONTE,"L3 SITIO GULOD, SAPANG PALAY, CITY OF SAN JOSE DEL MONTE",0966 975 3727,https://www.facebook.com/thegroundseventsplace/,"June 30, 2026"
Region 3,MICE Venue / Facility,DOT-R03-MCF-02123-2024,MERRYLAND FARM AND PAVILION,BULACAN,Pulilan,"OLD CAGAYAN VALLEY ROAD, TAAL, PULILAN, BULACAN",0917 550 0203,https://merryland.com.ph/,"June 30, 2026"
Region 3,MICE Venue / Facility,DOT-R03-MCF-02152-2024,LIORA'S EVENTS PLACE,BULACAN,SAN JOSE DEL MONTE CITY,"GOV. F. HALILI CORNER MATEO ST. ZONE 2 MUZON, CITY OF SAN JOSE DEL MONTE, BULACAN",0917 578 2453,https://www.facebook.com/lioraseventsplace/,"June 30, 2026"
Region 3,MICE Venue / Facility,DOT-R03-MCF-02170-2024,16 23 EVENTS PLACE,NUEVA ECIJA,Palayan City,"PUROK 5, SITIO KALANUTAN- MALIGAYA ROAD, BARANGAY SANTOLAN, PALAYAN CITY, NUEVA ECIJA",0916 108 3970,https://www.facebook.com/p/16-23-Events-Place-61554378532256/,"June 30, 2026"
Region 3,MICE Venue / Facility,DOT-R03-MCF-00385-2021,THE ROMAN CATHOLIC ARCHBISHOP OF SAN FERNANDO (P),PAMPANGA,CITY OF SAN FERNANDO,"BRGY. SAN JOSE, CITY OF SAN FERNANDO, PAMPANGA",(045) 4024717,rcasffunctionhall@gmail.com,"June 30, 2026"
Region 3,MICE Organizer,DOT-R03-MCO-02394-2025,PORTFOLIO EVENTS SOLUTION,PAMPANGA,SAN FERNANDO CITY,"PAMPANGA'S BEST BUILDING, DOOR 5, BRGY. DOLORES, SAN FERNANDO CITY, PAMPANGA",09175515337/ 09358343015,pescsfp@gmail.com,"June 30, 2026"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-MAB-00283-2021,Zen's Tierras Altas Hermosa Vista Farm and Mountain Resort,Aurora,Dingalan,"G/F The Rest House #378 Pag-asa Talavera, Nueva Ecija",09088681205/09176350460,https://zentierrasfarm.com/,"June 30, 2025"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-AGT-00321-2021,AZBAHAEN LEISURE FARM AND RESORT,Aurora,BALER,"ITIO TABING ILOG, BRANGAY RESERVA, BALER AURORA",0907 2950838,az.baha.en777@gmail.com,"May 13, 2027"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-AGT-00455-2021,Aven Nature's Farm,Bulacan,Baliuag,68 J.P. RIZAL ST.,9471406284,https://www.facebook.com/AVENNaturesFarm/,"September 19, 2025"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-AGT-00454-2021(M),DURAN FARM AGRIBUSINESS AND TRAINING CENTER,Bulacan,San Ildefonso,"124, LUCIANO STRT., BRGY. BASUIT, SAN ILDEFONSO, BULACAN",,https://www.facebook.com/profile.php?id=100090364020584&sk=about,"November 20, 2025"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-AGT-00536-2021,PULONG KABYAWAN AGRICULTURAL FARM,Bulacan,PULILAN,"BEATRIZ ALTO STREET, BRGY. INAON, PULILAN, BULACAN",0969 2311684,pulongkabyawan@gmail.com,"April 8, 2027"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-AGT-01237-2023,MOUNT BRIGINO AGRITOURISM PARK,Bulacan,DRT,"SITIO PINAG-AGAWAN, BRGY. SAPANG BULAK, DOñA REMEDIOS TRINIDAD, BULACAN",0939 9249918,leo_brigino@yahoo.com,"April 8, 2027"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-FTC-02513-2025,HACIENDA ANGELITA NATURE FARM AND RESORT,Bulacan,SAN RAFAEL,"268 BALUBARAN STREET, BRGY. CAPIHAN, SAN RAFAEL, BULACAN",0933 8201647,haciendaangelitafarm@gmail.com,"April 8, 2027"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-AGT-00500-2021,JOYFUL GARDEN FARM ORGANIC FARMERS ASSOCIATION INC,Bulacan,SAN ILDEFONSO,"BRGY. MATAAS NA PARANG, SAN ILDEFONSO, BULACAN",0917 5667215,joyfulorganicfarm@gmail.com,"April 8, 2027"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-FTC-02520-2025,BISCOCHO INTEGRATED ORGANIC (BIO) FARM AND TRAINING CENTER,Bulacan,SAN RAFAEL,"SITIO PINAG AKSAN , BRGY. CAINGIN, SAN RAFAEL, BULACAN",0917 7968827,biofarmoffice2023@gmail.com,"April 8, 2027"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-FTC-02521-2025,MUNTING PARAISO NI YOLY FARM,Bulacan,ANGAT,"592 PUNDICION ST. BRGY. STA. CRUZ, ANGAT, BULACAN,",0935 2481709,muntingparaisoniyolyfarm@gmail.com,"April 8, 2027"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-AGT-00415-2021,Myriad Farms,Nueva Ecija,Guimba,"Purok 2 Brgy. Triala, Guimba, Nueva Ecija 3115 Philippines",9178129915,https://www.facebook.com/MyriadFarmsABSTrAC/,"July 27, 2025"
Region 3,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R03-AGT-01360-2023,Tes-Yoy's Orchids Farming,Nueva Ecija,San Antonio,1792 Hacienda,6.39E+11,https://www.facebook.com/TesYoyOrchidsFarming/,"May 30, 2025"
