Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
REGION 6,Restaurant,DOT-R06-RST-00761-2022,TAMPISAW RESTAURANT,ANTIQUE,PANDAN,"SITIO MALUMPATI BRGY. GUIA, PANDAN, ANTIQUE",9493769168,,6/17/2026
REGION 6,Restaurant,DOT-R06-RST-04211-2025,TGIY RESTAURANTS/BIGBYS,BACOLOD CITY,BACOLOD CITY,"SPACE NO. 2037 2039 2F AYALA MALL CAPITOL CENTRAL, GATUSLAO ST., BRGY. 8, BACOLOD CITY, NEGROS OCCIDENTAL",4342539,,7/7/2026
REGION 6,Restaurant,DOT-R06-RST-00790-2022,THE KAFFA HAUS,CAPIZ,ROXAS CITY,"SACRED HEART OF JESUS AVENUE, PUEBLO DE PANAY, BRGY. LAWA-AN, ROXAS CITY, CAPIZ",(036) 522-1941,,10/31/2025
REGION 6,Restaurant,DOT-R06-RST-03277-2024,THE PITSTOP INNOVA FOODS CORPORATION,GUIMARAS,JORDAN,"BRGY. SAN MIGUEL, JORDAN, GUIMARAS",9309342742,,8/10/2025
REGION 6,Restaurant,DOT-R06-RST-00467-2021,THE PROMENADE,ILOILO CITY,ILOILO CITY,"THE ATRIUM, GEN. LUNA ST., BRGY. DANAO, ILOILO CITY",(033) 337-3297,,10/31/2026
REGION 6,Restaurant,DOT-R06-RST-03367-2024,THEO'S FOOD GURU CORPORATION,ILOILO CITY,ILOILO CITY,"EXT. 104 SM CITY DIVERSION ROAD, BRGY. BOLILAO, MANDURRIAO, ILOILO CITY",9641914342,,10/21/2025
REGION 6,Restaurant,DOT-R06-RST-03979-2025,TINGUHA CAFE,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK 3, BRGY. 2 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",9614375510,,8/4/2026
REGION 6,Restaurant,DOT-R06-RST-03726-2025,TRATTORIA DE SOLEIL FOOD HOUSE,NEGROS OCCIDENTAL,LA CARLOTA CITY,"RIZAL STREET, BRGY. I (POB.), LA CARLOTA CITY, NEGROS OCCIDENTAL",0928-346-0666,,10/1/2026
REGION 6,Restaurant,DOT-R06-RST-00448-2021,TRES AMIGOS RESTAURANT,BORACAY-AKLAN,MALAY,"D’ MALL D’ BORACAY, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",0939-884-9672,,1/11/2025
REGION 6,Restaurant,DOT-R06-RST-02105-2023,TWIN R&S CORPORATION-GLOBY TRAVELING CHEF,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",9107012808,,10/19/2025
REGION 6,Restaurant,DOT-R06-RST-03348-2024,UFIVE FOOD CORP/SCARBOROUGH SEAFOODS,BACOLOD CITY,BACOLOD CITY,"TENT 8, MARKET PLACE, VILLA ANGELA, BRGY. VILLAMONTE, BACOLOD CITY",034-7090208,,10/15/2025
REGION 6,Restaurant,DOT-R06-RST-04150-2025,"VIKINGS, SM CITY ILOILO",ILOILO CITY,ILOILO CITY,"SP 214-228 SM CITY ILOILO, BRGY. BOLILAO, MANDURRIAO, ILOILO CITY",9173137888,,11/7/2026
REGION 6,Restaurant,DOT-R06-RST-02240-2023,WHITE BEACH PARAISO BAR AND GRILL,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",288-2659,,2/10/2025
REGION 6,Restaurant,DOT-R06-RST-04213-2025,YANA'S RECIPES RESTAURANT,BACOLOD CITY,BACOLOD CITY,"B36 L9, BENARES ST. BRGY. VILLAMONTE, BACOLOD CITY, NEGROS OCCIDENTAL",9692949104,,7/7/2026
REGION 6,Restaurant,DOT-R06-RST-03857-2025,YEAH MON SHACK SNACK HAUS,NEGROS OCCIDENTAL,CADIZ CITY,"VILLACIN ST., BRGY. ZONE 5, CADIZ CITY, NEGROS OCCIDENTAL",0919-007-3195,,12/2/2026
REGION 6,Restaurant,DOT-R06-RST-03321-2024,ZUGBA FOOD PARK,GUIMARAS,JORDAN,"BRGY. SAN MIGUEL, JORDAN, GUIMARAS",9309342742,,11/10/2025
REGION 6,Restaurant,DOT-R06-RST-00908-2022,TIO APIN'S INASAL,NEGROS OCCIDENTAL,SAN CARLOS CITY,"F.C. LEDESMA AVE., SAN JULIO SUBD., BARANGAY II (POB.), SAN CARLOS CITY, NEGROS OCCIDENTAL",9176255888,,8/20/2026
REGION 6,Restaurant,DOT-R06-RST-03014-2024,BELLADAMA CAFE,NEGROS OCCIDENTAL,SAN CARLOS CITY,"BROCE ST., BRGY. IV, SAN CARLOS CITY, NEGROS OCCIDENTAL",9670640301,,8/20/2026
REGION 6,Restaurant,DOT-R06-RST-00604-2022,TEN.NINE RESTOBAR,NEGROS OCCIDENTAL,SAN CARLOS CITY,"COR. JASMIN-AZUCENA ST., SAN JULIO SUBD. BRGY. II (POB), SAN CARLOS CITY, NEGROS OCCIDENTAL",9328613990,,8/20/2026
REGION 6,Restaurant,DOT-R06-RST-03320-2024,GUIMAROAST CAFE,GUIMARAS,JORDAN,"SITIO SAL-AGAN BRGY. POBLACION, JORDAN, GUIMARAS",9998870305,,8/20/2026
,​,,,,,,,,
REGION 6,Spa,DOT-R06-SPA-02210-2023,CAY TRE WELLNESS AND SPA,NEGROS OCCIDENTAL,CADIZ CITY,"VILLENA ST., BRGY. 2 POB. (ZONE 2), CADIZ CITY, NEGROS OCCIDENTAL",0997--758-5801,,9/10/2025
REGION 6,Spa,DOT-R06-SPA-03644-2024,CAY TRE WELLNESS AND SPA,NEGROS OCCIDENTAL,ESCALANTE CITY,"RIZAL STREET, BRGY. BALINTAWAK (POB.), ESCALANTE CITY, NEGROS OCCIDENTAL",9360787940,,6/12/2026
REGION 6,Spa,DOT-R06-SPA-03355-2024,HAVEN SPA,BORACAY-AKLAN,MALAY,"BORACAY HAVEN SUITES, LOWE GROUND FLOOR, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",9362884493,,10/19/2025
REGION 6,Spa,DOT-R06-SPA-03882-2025,MOANA DAY SPA,ILOILO CITY,ILOILO CITY,"T&S BUILDING, SEN. BENIGNO AQUINO JR. AVE., BRGY. SAN RAFAEL, MANDURRIAO, ILOILO CITY",(033) 5020693,,2/27/2026
REGION 6,Spa,DOT-R06-SPA-00133-2021,MY CARE WELLNESS CENTER,ILOILO CITY,ILOILO CITY,UYGONGCO BLDG. BRGY. SAN NICOLAS ILOILO CITY,9088887429,,3/28/2026
REGION 6,Spa,DOT-R06-SPA-00233-2021,NUAT PHAEN THAI WELLNESS CENTER,ILOILO,PAVIA,"G/F GT TOWN CENTER, BRGY. UNGKA II, PAVIA, ILOILO",333205387,,3/28/2026
REGION 6,Spa,DOT-R06-SPA-03989-2025,NUAT THAI - GUZMAN MANDURRIAO BRANCH,ILOILO CITY,ILOILO CITY,"GUZMAN ST. BRGY. HIBAO-AN SUR, ILOILO CITY",9504039530,,4/29/2026
REGION 6,Spa,DOT-R06-SPA-00234-2021,NUAT THAI - TABUC SUBA BRANCH,ILOILO CITY,ILOILO CITY,"ANTONIO BLDG., MC. ARTHUR DRIVE BRGY. TABUC SUBA, JARO ILOILO CITY",333312774,,3/28/2026
REGION 6,Spa,DOT-R06-SPA-00449-2021,SKINETICS WELLNESS CENTER,ILOILO CITY,ILOILO CITY,"YGQ BLDG., PACIENCIA PISON AVE., SMALLVILLE COMPLEX, BRGY. SAN RAFAEL, MANDURRIAO, ILOILO CITY","(033) 320-8726, 09176-500-248/0939-935-5593",,9/10/2025
REGION 6,Spa,DOT-R06-SPA-04145-2025,SPA RIVIERA PRIME OPC,ILOILO CITY,ILOILO CITY,"2/F SM CITY SOUTHPOINT BENIGNO AQUINO AVE. BRGY. BOLIAO, ILOILO CITY",9105668364,,11/7/2026
REGION 6,Spa,DOT-R06-SPA-03872-2025,THE LUXE COVE WELLNESS SPA,NEGROS OCCIDENTAL,KABANKALAN CITY,"BRGY. 3 POB, KABANKALAN CITY, NEGROS OCCIDENTAL",0930-547-05189,,12/2/2026
REGION 6,Spa,DOT-R06-SPA-03149-2024,TOUCH OF MORROCAN SPA & SALON,ILOILO CITY,ILOILO CITY,"WESTLAND GATEWAY COMPLEX, DONATO PISON AVENUE, BRGY. SAN RAFAEL, MANDURRIAO, ILOILO CITY",0923-088-5192,,9/9/2025
REGION 6,Spa,DOT-R06-SPA-01283-2022,WELLNESS CLUB SPA AND GYM,ILOILO CITY,ILOILO CITY,"THE ATRIUM, GEN. LUNA ST. BRGY. DANAO, ILOILO CITY",(033) 337-3297,,11/7/2026
,​,,,,,,,,
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03608-2024,A.N.S BEACH RESORT,CAPIZ,PILAR,"BRGY. DAYHAGAN, PILAR, CAPIZ",9177776373,,6/12/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-04027-2025,AGCARARAO MOUNTAIN- VIEW RESORT,ILOILO,PASSI CITY,"SITIO AGCARARAO BRGY. JAGUIMITAN, PASSI CITY, ILOILO",9190028346,,4/30/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-01000-2022,ANDRADA NATURE PARK,CAPIZ,IVISAN,"SITIO ANOY BRGY. POBLACION NORTE, IVISAN, CAPIZ",9164279717,,6/17/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00817-2022,ANGEL'S HILL FARM AND LEISURE (OPERATED BY SPARTAN FARM AND LEISURE CORP.),ANTIQUE,SIBALOM,"BRGY. NAZARETH, SIBALOM, ANTIQUE",0975-076-9797,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03449-2024,ARCTONIO'S FLOATING COTTAGE,NEGROS OCCIDENTAL,ESCALANTE CITY,"BRGY. OLD POBLACION, ESCALANTE CITY, NEGROS OCCIDENTAL",9569180102,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00098-2021,ARON MAGIC ISLAND,AKLAN,NABAS,"BRGY. UNION, NABAS, AKLAN",9279350264,,7/28/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03801-2025,BAIBAYON HOMESTAY,NEGROS OCCIDENTAL,SAN CARLOS CITY,"SITIO ILIGAN, BRGY. ERMITA, SAN CARLOS CITY, NEGROS OCCIDENTAL",0945-071-1924,,1/15/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03949-2025,BALAI-AMACAN CAMPING SITE RENTAL,NEGROS OCCIDENTAL,CALATRAVA,"SITIO TINUYUCAN BRGY. MARCELO, CALATRAVA, NEGROS OCCIDENTAL",9982143510,,3/28/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-04087-2025,BALASKAYO BEACH RESORT,ILOILO,CONCEPCION,"SITIO MANLOT, BRGY. MALANGABANG, CONCEPCION, ILOILO",9451264981,,5/15/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00686-2022,BANICA HOMESTAY,NEGROS OCCIDENTAL,SAN CARLOS CITY,"PUROK PPAYA, BRGY. SAN JUAN, SAN CARLOS CITY, NEGROS OCCIDENTAL",9999121818,,7/31/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03639-2024,BANSBALSA FLOATING COTTAGE,AKLAN,NEW WASHINGTON,"BRGY. OCHANDO, NEW WASHINGTON, AKLAN",9122422986,,6/12/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03893-2025,BARAS-BARAS MINI BEACH RESORT,ILOILO,GUIMBAL,"BRGY. BARAS, GUIMBAL, ILOILO",0915-410-4292,,5/3/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03606-2024,BC'S RESORT,ILOILO,SAN ENRIQUE,"BRGY. CABUGAO VIEJO, SAN ENRIQUE, ILOILO",9082399200,,6/12/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03442-2024,BIDLISIW SA ADLAW FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,ESCALANTE CITY,"BRGY. OLD POBLACION, ESCALANTE CITY, NEGROS OCCIDENTAL",9157142996,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03460-2024,BLISS FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK IPIL-IPIL, BRGY. BULANON, SAGAY CITY, NEGROS OCCIDENTAL",0993-697-9312,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03461-2024,BUBAFA FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK IPIL-IPIL, BRGY. BULANON, SAGAY CITY, NEGROS OCCIDENTAL",0955-758-2837,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03157-2024,BUSILAK BISTRO,NEGROS OCCIDENTAL,CALATRAVA,"PROPER TIGBON, BRGY. TIGBON, CALATRAVA, NEGROS OCCIDENTAL",0968-735-7376,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00847-2022,CASA A. GAMBOA (AGUINALDO ALICIA AGRICULTURAL CORPORATION),NEGROS OCCIDENTAL,SILAY CITY,"5 RIZAL STREET, BRGY. V (POB.), SILAY CITY, NEGROS OCCIDENTAL",0939-910-6377,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00995-2022,CENTENO SEAFRONT COTTAGES BEACH RESORT,ILOILO,AJUY,"BRGY. MALAYU-AN, AJUY, ILOILO",0948-726-6334,,3/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03161-2024,CGR BEACH RESORT,NEGROS OCCIDENTAL,CALATRAVA,"PROPER SAN ISIDRO, BRGY. SAN ISIDRO, CALATRAVA, NEGROS OCCIDENTAL",0916-624-7649,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-02772-2024,CHOWPONGS FISH POND,NEGROS OCCIDENTAL,MOISES PADILLA,"PUROK 2 BRGY. MAGALLON CADRE, MOISES PADILLA, NEGROS OCCIDENTAL",9686891678,,5/15/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03182-2024,CONCEPCION MAKIKILING BEACH RESORT,NEGROS OCCIDENTAL,HINIGARAN,"SITIO MAKIKILING, GARGATO, HINIGARAN, NEGROS OCCIDENTAL",0951-978-5272,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-01934-2023,COZALANDIA NATURE PARK,ANTIQUE,SAN REMIGIO,"COZALANDIA, BRGY. ANINGALAN, SAN REMIGIO, ANTIQUE",9175287774,,8/10/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03912-2025,CREEKSIDE BEACH RESORT,ILOILO,SAN JOAQUIN,"BRGY. CATAAN, SAN JOAQUIN, ILOILO",9423357817,,12/3/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03835-2025,CRYSTAL COVE ISLAND RESORT,AKLAN,NABAS,"BRGY.UNION, NABAS, AKLAN",0906-260-0581 / 0908-821-4902,,10/2/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-04086-2025,D'5H BEACH RESORT,ILOILO,CONCEPCION,"SITIO MANLOT, BRGY. MALANGABANG, CONCEPCION, ILOILO",9568751843,,5/15/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00818-2022,DIAMOND WATERSPORTS,BORACAY-AKLAN,MALAY,"DIAMOND WATERSPORTS, BOLABOG, BRGY. BALABAG, BORACAY ISLAND,MALAY, AKLAN",288-6681/21,,5/15/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03464-2024,DIOTAY FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK IPIL-IPIL, BRGY. BULANON, SAGAY CITY, NEGROS OCCIDENTAL",0994-972-3733,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03150-2024,DYNA'S COTTAGES RENTAL,CAPIZ,IVISAN,"SITIO MARANGKALAN, BRGY. BASIAO, IVISAN, CAPIZ",0951-172-7125,,9/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03169-2024,HDA. MALASAGA ATV RENTAL,NEGROS OCCIDENTAL,TALISAY CITY,"HDA. MALASAGA, BRGY. KATILINGBAN, TALISAY CITY, NEGROS OCCIDENTAL",0917-430-5930,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00526-2021,HILLS SIDE BEACH RESORT,CAPIZ,IVISAN,"BRGY. BASIAO, IVISAN, CAPIZ",9093570619,,8/4/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03252-2024,IGBULAWAN NATURE PARK,ILOILO,SAN JOAQUIN,"BRGY. CATA-AN, SAN JOAQUIN, ILOILO",9281978198,,2/10/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-04146-2025,INA'S GREENSCAPE & FLOWER FARM,ILOILO,BAROTAC NUEVO,"CROSSING TIWI, BRGY. TINORIAN, BAROTAC NUEVO, ILOILO",9922423465,,11/7/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03282-2024,ISLA-BALI BEACH RESORT,GUIMARAS,NUEVA VALENCIA,"BRGY. PANOBOLON, NUEVA VALENCIA, GUIMARAS",99885377329,,8/10/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03993-2025,ISLAND DIVERS,ANTIQUE,CALUYA,"MAIN ROAD BRGY.SABANG, CALUYA, ANTIQUE",,,4/29/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-02053-2023,JARDIN DE FELICE EVENTS HOSTING SERVICES,ILOILO,SAN JOAQUIN,"BRGY. SIWARAGAN, SAN JOAQUIN, ILOILO",9193826102,,10/23/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00778-2022,JEEL BEACH HOUSE,CAPIZ,IVISAN,"SITIO PANUBLIHAN BRGY. BALARING IVISAN, CAPIZ",9154273670,,4/29/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03459-2024,JONA'S FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK IPIL-IPIL, BRGY. BULANON, SAGAY CITY, NEGROS OCCIDENTAL",0994-972-5133,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03946-2025,K'S RESORT,ANTIQUE,ANINI-Y,"BRGY. SAN FRANCISCO, ANINI-Y, ANTIQUE",9099831278,,3/28/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03443-2024,KALIPAY FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,ESCALANTE CITY,"BRGY. OLD POBLACION, ESCALANTE CITY, NEGROS OCCIDENTAL",9157142996,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03593-2024,KML MOUNTAIN RESORT,ILOILO,TIGBAUAN,"BRGY. LANAG, TIGBAUAN, ILOILO",9190075519,,11/28/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03156-2024,KOWABUNGA SHORE RESORT,NEGROS OCCIDENTAL,CALATRAVA,"PROPER BANTAYANON, BRGY. BANTAYANON, CALATRAVA, NEGROS OCCIDENTAL",0928-832-6514,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03853-2025,LACARMELA BEACH RESORT,ILOILO,TIGBAUAN,"BRGY. NAMOCON, TIGBAUAN, ILOILO",0909-687-1360,,12/2/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03463-2024,LEOMAR FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK IPIL-IPIL, BRGY. BULANON, SAGAY CITY, NEGROS OCCIDENTAL",0994-414-5470,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03771-2025,LETICIA'S RESORT,NEGROS OCCIDENTAL,HINOBA-AN,"SITIO MONGCAL, BRGY. CAMBA-OG, HINIGARAN, NEGROSS OCCIDENTAL",0946-383-2005,,10/1/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03187-2024,LODIS RESORT,NEGROS OCCIDENTAL,HINIGARAN,"SITIO MAABIABIHON, ANAHAW, BRGY. HINIGARAN, NEGROS OCCIDENTAL",0912-252-6075,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03158-2024,LONGHORN BEACH RESORT,NEGROS OCCIDENTAL,CALATRAVA,"BLOCK 20 LOT 33 & 34, PHASE 2, VISTA GRANDE SUBD., CANDULAWAN, BRGY. LO-OK (POB.), CALATRAVA, NEGROS OCCIDENTAL",0917-314-1371,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00525-2021,MENDOZA STAIRWAY BEACH RESORT,CAPIZ,IVISAN,"SITIO MARANGKALAN BRGY. BASIAO IVISAN, CAPIZ",9489814128,,4/28/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-02269-2023,MM CONVENTION & RESORT,AKLAN,NEW WASHINGTON,"SITIO MALOGO, BRGY. POBLACION, NEW WASHINGTON, AKLAN",9426390360,,10/28/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03176-2024,MONKEY SANCTUARY,NEGROS OCCIDENTAL,CALATRAVA,"SITIO PAITAN, BRGY. PAGHUMAYAN, CALATRAVA, NEGROS OCCIDENTAL",0915-327-8125,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03160-2024,MUNICIPAL ECO-PARK,NEGROS OCCIDENTAL,CALATRAVA,"NATIONAL HIGHWAY, BRGY. TIGBON, CALATRAVA, NEGROS OCCIDENTAL",0915-327-8125,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03250-2024,NACIO'S FARM CAFE,ILOILO,TIGBAUAN,"BRGY. BITAS, TIGBAUAN, ILOILO",9618420524,,2/10/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03253-2024,NJEL RETREAT AND CAMPING SITE RENTAL,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK GARGANERA, BRGY. TADLONG, SAGAY CITY, NEGROS OCCIDENTAL",9985509728,,2/10/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00782-2022,PALINA GREENBELT ECOPARK,CAPIZ,ROXAS CITY,"SITIO CABLATAN, BRGY. CAGAY, ROXAS CITY, CAPIZ",9393987071,,4/30/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03445-2024,PASEATA SANDBAR & TOURS,NEGROS OCCIDENTAL,ESCALANTE CITY,"BRGY. OLD POBLACION, ESCALANTE CITY, NEGROS OCCIDENTAL",9157142996,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00779-2022,PATRIA BEACH RESORT,CAPIZ,IVISAN,"SITIO MARANGKALAN, BRGY. BASIAO IVISAN CAPIZ",9669829877,,5/15/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-01919-2023,PAUYA SPRING RESORT,ILOILO,PASSI CITY,"BRGY. SABLOGON PASSI CITY, ILOILO",9060766401,,11/7/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03452-2024,PHILICAN FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,ESCALANTE CITY,"BRGY. OLD POBLACION, ESCALANTE CITY, NEGROS OCCIDENTAL",9267126528,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03886-2025,POPOY BEACH RESORT,ILOILO,GUIMBAL,"BRGY. CABASI, GUIMBAL, ILOILO",0998-481-3577,,2/27/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03148-2024,QYNTHEZA BEACH RESORT,NEGROS OCCIDENTAL,SAGAY CITY,"SITIO MAKIKILING, BRGY. GARGATO, HINIGARAN, NEGROS OCCIDENTAL",0909-619-7563,,9/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-04191-2025,RAISABELLE'S NATURE GUEST HOUSE,NEGROS OCCIDENTAL,CANDONI,"PUROK SANTAN, BRGY. HABA, CANDONI, NEGROS OCCIDENTAL",9815316145,,7/28/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-01220-2022,RED CORAL SEASPORTS CORP.,BORACAY-AKLAN,MALAY,"ZONE V, SITIO BOLABOG, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",036 288 2520,,11/11/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-01221-2022,RED CORAL SEASPORTS CORPORATION- HELMET DIVING,BORACAY-AKLAN,MALAY,"ZONE V, SITIO BOLABOG, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",036 288 2520,,11/11/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03963-2025,SALIDO-SEGOVIA INLAND RESORT,AKLAN,IBAJAY,"BRGY. MALOCO, IBAJAY, AKLAN",9603661881,,3/28/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03446-2024,SEA'ZAR BOAT RENTAL,NEGROS OCCIDENTAL,ESCALANTE CITY,"BRGY. OLD POBLACION, ESCALANTE CITY, NEGROS OCCIDENTAL",9708254059,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03783-2025,SIPAWAY SERENITY HOMESTAY,NEGROS OCCIDENTAL,SAN CARLOS CITY,"PUROK SANTOL, BRGY. SAN JUAN, SAN CARLOS CITY, NEGROS OCCIDENTAL",0916-530-2176/0927-461-8091,,10/1/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00520-2021,SKJ PICNIC SITE AND COTTAGE RENTAL,CAPIZ,IVISAN,"SITIO MARANGKALAN, BRGY. BASIAO, IVISAN, CAPIZ",9471582084,,12/12/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-04025-2025,SONNY'S ISLAND BEACH RESORT,ILOILO,CONCEPCION,"SITIO BOLOBADIANGAN BRGY. POLOPIÑA, CONCEPCION, ILOILO",9068197516,,4/30/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03803-2025,SPLASH PARK @ VILLA ANGELA (HELVETIA 68 SQUARE CORP.),BACOLOD CITY,BACOLOD CITY,"IN FRONT OF NGC CIRCUMFERENTIAL ROAD, BRGY. VILLAMONTE, BACOLOD CITY",(034) 434-6465,,1/21/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-02263-2023,STA. ANA FARM RESORT,CAPIZ,IVISAN,"BRGY. ILAYA-IVISAN, IVISAN, CAPIZ",9176326366,,12/12/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-04214-2025,STO. NIÑO BEACH RESORT,GUIMARAS,NUEVA VALENCIA,"SITIO COMIAN, BRGY.SAN ROQUE, NUEVA VALENCIA, GUIMARAS",9388433083,,7/7/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03458-2024,SUYAC ISLAND ECO-PARK TOURIST ATTENDANT ASSOCIATION (SIETAS),NEGROS OCCIDENTAL,SAGAY CITY,"SITIO SUYAC, BRGY. TABA-AO, SAGAY CITY, NEGROS OCCIDENTAL",0935-644-8845,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03173-2024,TALA EVENTS VENUE,NEGROS OCCIDENTAL,CALATRAVA,"PROPER LO-OK, BRGY. LO-OK (POB.), CALATRAVA, NEGROS OCCIDENTAL",0939-183-9224,,11/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03462-2024,TANGUAN FLOATING COTTAGE RENTAL,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK IPIL-IPIL, BRGY. BULANON, SAGAY CITY, NEGROS OCCIDENTAL",0994-793-3922,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03578-2024,TANIE'S HAVEN INTEGRATED FARM,ILOILO,LAMBUNAO,"BRGY. MARIBONG, LAMBUNAO, ILOILO",9171375044,,11/28/2025
