Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 4B,Tour Operator,DOT-R4B-TOP-00188-2022,SALTON TRAVEL AND TOURS CORPORATION,Palawan,Puerto Princesa City,"UNIT 3 JECO BLDG. DAGOMBOY VILLAGE RIZAL AVENUE EXTENSION, PUERTO PRINCESA",(+63) 977 412 9025,https://saltontravel.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00364-2022,SEASONS 12 PHILS TRAVEL AND TOURS,Palawan,Puerto Princesa City,"402 BUILDING, RIZAL AVENUE EXTENSION, BRGY. BANCAO-BANCAO, PUERTO PRINCESA",(+63) 917 547 0166,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01162-2023,SIA TRAVEL SERVICES,Palawan,Puerto Princesa City,"WTEI BLDG., SOUTH NATL HWY., BRGY. TINIGUIBAN, PUERTO PRINCESA CITY",(+63) 997 913 0313,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02188-2024,SOLTEROS TRAVEL AND TOURS,Palawan,Puerto Princesa City,"PADUGA COR. SAMPALOK RD., BRGY. STA. MONICA, PUERTO PRINCESA CITY",(+63) 927 438 9058,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00539-2022,STAR MILES TRAVEL AND TOURS,Palawan,Puerto Princesa City,KAWAYANAN ST. LIBIS RD. BRGY. SAN PEDRO PUERTO PRINCESA CITY,(+63) 915 308 9449,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00229-2022,TEAM PINOY TRAVEL AND TOURS,Palawan,Puerto Princesa City,"2/F RM 206 GOLAND BUILDING 1, LACAO ST., BRGY. MANINGNING, PUERTO PRINCESA CITY",(+63) 956 509 1673,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00241-2022,THIRDY TRAVEL AND TOURS,Palawan,Puerto Princesa City,"204-D RIZAL AVENUE BRGY. MANGGAHAN, PUERTO PRINCESA CITY",(+63) 926 658 5477,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00246-2022,TO AND FRO TRAVEL SERVICES,Palawan,Puerto Princesa City,"#49 FERNANDEZ STREET, POBLACION TANGLAW, PUERTO PRINCESA CITY",(+63) 947 424 3841,https://toandfrotravelservices.weebly.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02457-2024,TRAVELGOALSPAL TRAVEL AND TOUR,Palawan,Puerto Princesa City,"65 MANALO STREET, PUERTO PRINCESA CITY",(+63) 915 449 1838,https://www.travelgoalspaltravelandtours.com.ph/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00248-2022,TRAVELLANZA TRAVEL AND TOURS,Palawan,Puerto Princesa City,"1 PUERTO PRINCESA LAND TRANSPORT TERMINAL ZONE 4, BRGY. IRAWAN, PUERTO PRINCESA CITY",(+63) 917 138 9034,https://www.travellanzaph.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02981-2025,TRIO QUEEN TRAVEL & TOURS,Palawan,Puerto Princesa City,"PUROK CENTRO, BRGY. CABAYUGAN, PUERTO PRINCESA CITY",(+63) 977 835 1980,https://www.trioqueentours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00589-2022,TRIPPARTNER TRAVEL AND TOURS,Palawan,Puerto Princesa City,"ELLENVIEW SUBD., PUROK MASIGLA ZONE 1, NAVAL RD., BRGY. SAN MIGUEL, PUERTO PRINCESA CITY",(+63) 919 009 2968,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00801-2022,TRIPPY TRAVEL AND TOURS,Palawan,Puerto Princesa City,"UNIT 8 MERCADO DE SAN MIGUEL, NATIONAL HIGHWAY, PUERTO PRINCESA CITY",(+63) 916 349 0597,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00246-2022,TROPICAL PARADISE TRAVEL AND TOURS,Palawan,Puerto Princesa City,"VICTORIA BLDG. PUROK KATARUNGAN ZONE 1, BRGY. SAN MIGUEL, PUERTO PRINCESA CITY",(+63) 949 132 8952,https://www.elnidoparadise.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00352-2022,TOBITH TRAVEL AND TOURS,Palawan,Puerto Princesa City,"HONDA BAY BRGY. STA. LOURDES, PUERTO PRINCESA CITY",(+63) 920 911 2083,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01202-2023,TOMSTER TRAVEL AND TOURS,Palawan,Puerto Princesa City,"RIZAL STREET, POBLACION MALIGAYA, PUERTO PRINCESA CITY",(+63) 967 283 9017,https://tomstertraveltours.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00571-2022,TOP ACE ISLAND ADVENTURE AND TRAVEL SERVICES,Palawan,Puerto Princesa City,"UNIT 2 CALTEX COMPOUND OUTSIDE AIRPORT BGY.SAN MIGUEL, PUERTO PRINCESA CITY",(+63) 905 298 7100,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01383-2023,TOP PEAK TRAVEL AND TOURS,Palawan,Puerto Princesa City,"RIZAL AVENUE EXTENSION, BRGY. BANCAO-BANCAO, PUERTO PRINCESA CITY",(+63) 998 558 3227,toppeaktravelpalawan.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00461-2022,UNI ISLAND TRAVEL & CONVENTION,Palawan,Puerto Princesa City,"LOT 8, BLK 4 DAISY STREET, BRGY. SAN JOSE, PUERTO PRINCESA CITY",(048) 726 4052,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02749-2025,VIAJEROS-HUB TRAVEL SERVICES,Palawan,Puerto Princesa City,"SOLID ROAD PUROK MASIGLA, BRGY. SAN MANUEL, PUERTO PRINCESA CITY",(+63) 908 817 9837,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00715-2022,WELL TRAVEL AND TOURS,Palawan,Puerto Princesa City,"SOLID ROAD PUROK MASIGLA, BRGY. SAN MANUEL, PUERTO PRINCESA CITY",(+63) 955 432 3525 / (+63) 920 768 0970,https://welltravelandtours.wixstudio.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00336-2022,WOOLA TRAVEL AND TOURS,Palawan,Puerto Princesa City,"JET'Z STALL RENTAL, PUROK MAAGAP, BRGY. SANTA MONICA, PUERTO PRINCESA CITY",(+63) 917 183 1588,https://woolafilipinas.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02900-2025,WORLD HOLIDAY TRAVEL AND TOURS,Palawan,Puerto Princesa City,"P.E.O ROAD, BRGY. BANCAO-BANCAO, PUERTO PRINCESA CITY",(+63) 948 723 351,https://www.worldholidaytravelandtours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00448-2022,YOURTRAVELPRO TRAVEL AND TOURS AGENCY,Palawan,Puerto Princesa City,"NORTH NATIONAL HIGHWAY, BRGY. TINIGUIBAN, PUERTO PRINCESA CITY",(+63) 917 114 0676,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00273-2022,ZSARK TRAVEL AND TOURS,Palawan,Puerto Princesa City,"ROCKSTAR PENSION HOUSE, BRGY. SAN MIGUEL, PUERTO PRINCESA CITY",(+63) 917 524 0824,zsarkpalawantravelandtours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01292-2023,4ACEE TRAVEL & TOURS SERVICES,Palawan,Puerto Princesa City,"25-F SOCRATES RD., BRGY. SAN MIGUEL, PUERTO PRINCESA CITY",(+63) 966 195 2660,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00726-2022,EXPLORA GETAWAY TRAVEL AND TOURS SERVICES,Palawan,Puerto Princesa City,"LOMBOY STREET, BRGY. SAN JOSE, PUERTO PRINCESA CITY, PALAWAN",(+63) 999 397 5036 / (+63) 936 904 1749,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02300-2024,FEEL PARADISE TRAVEL AND TOURS,Palawan,Puerto Princesa City,"DANDAL ROAD, PUROK MAGALANG, BRGY. SANTA MONICA, PUERTO PRINCESA CITY",(+63) 966 195 2660,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00087-2022,JCALBERT TRAVEL & TOURS SERVICES,Palawan,Puerto Princesa City,"RIA BUILDING #8 2ND FLOOR, BRGY. SAN MIGUEL, PUERTO PRINCESA CITY",(+63) 912 147 6827,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-03000-2025,TO AND FRO TRAVEL SERVICES,Palawan,Puerto Princesa City,"#49 FERNANDEZ STREET, BRGY. TANGLAW (POB.), PUERTO PRINCESA CITY",(+63) 947 424 3841,https://toandfrotravelservices.weebly.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02457-2024,BUDDEES TRAVEL AND TOURS SERVICES,Palawan,Puerto Princesa City,"Sampaguita Street, Brgy. San Miguel, Puerto Princesa City",(+63) 954 459 9175,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02971-2025,PALATRAVEL & TOURS CORP.,Palawan,Puerto Princesa City,"Rizal Ave. Extension, Purok Malaya, Brgy. Bancao-Bancao, Puerto Princesa City",(048) 241 0389,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02467-2024,TRAVELBOOKS TRAVEL & TOURS,Palawan,Puerto Princesa City,"Abad Santos Street, Poblacion Masipag, Puerto Princesa City",(+63) 955 514 3738,https://www.travelbooks.online/,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-00651-2022,7 WONDERS ADVENTURE TRAVEL AND TOURS CO.,Palawan,Puerto Princesa City,"Lot 6 - Blk. 2, Kalikasan Homes, Wescom Rd., Puerto Princesa City",(048) 423 3940 / (+63) 917 581 8902,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-01993-2024,AL ACCAD TRAVEL AND TOURS,Palawan,Puerto Princesa City,"Unit 13 A&A Plaza Hotel, Brgy. San Miguel, Puerto Princesa City",(048) 423 3940 / (+63) 945 547 0640 / (+63) 909 826 0693,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-00707-2022,APVIL TRAVEL AND TOURS,Palawan,Puerto Princesa City,"F. Ponce de Leon Road, Brgy. San Pedro, Puerto Princesa City",(+63) 977 091 4041,https://apviltraveltours.web.app/,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-01375-2023,HALIKA TRAVEL AND TOURS,Palawan,Puerto Princesa City,"335 Rizal Avenue, 2nd Floor, Brgy. San Miguel, Puerto Princesa City",(+63) 998 531 2010 / (+63) 917 809 9303,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02573-2024,I GOTRAVEL BOOKING AND TOUR SERVICES,Palawan,Puerto Princesa City,"Yara Road, Brgy. San Jose, Puerto Princesa City",(+63) 917 775 6001,https://igotravel.my.canva.site/,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02297-2024,ISLAND PARADISE TOURS AND CONVENTION,Palawan,Puerto Princesa City,"Abanico Road, Brgy. San Pedro, Puerto Princesa City",(+63) 917 504 3314,islandparadise-tours.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02645-2025,"ITRAVEL TOURS, EVENTS & CONSULTANCY CORPORATION",Palawan,Puerto Princesa City,"49 C Abad Santos Street, Brgy. Masipag (Pob.), Puerto Princesa City",(+63) 917 891 8494,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02069-2024,JAYZAZ XCURSION TRAVEL & TOURS CORP.,Palawan,Puerto Princesa City,"87B Mabini St., Brgy. Maunlad (Pob.), Puerto Princesa City",(+63) 921 612 7553,https://www.jayzazxcursion.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02782-2025,KEM TRAVEL AND TOURS,Palawan,Puerto Princesa City,"CSD Bldg., Lacao St., Brgy. Maningning, Puerto Princesa City",(+63) 938 888 8688,www.kemtravelagency.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02030-2024,LE JOURNEY TRAVEL AND TOURS,Palawan,Puerto Princesa City,"Shopping Arcade Bldg., Lacao Street, Brgy. Maningning, Puerto Princesa City",(+63) 915 128 2533,lejourneytravel.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-01230-2023,MAGPALAWAN TRAVEL AND TOURS,Palawan,Puerto Princesa City,"2nd Floor, Unit 5, RIA Building, Brgy. San Miguel, Puerto Princesa City",(+63) 917 302 3497,magpalawantours.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-00927-2022,MARIBETH TRAVEL SERVICES,Palawan,Puerto Princesa City,"Carandang St., Brgy. Manggahan, Puerto Princesa City",(+63) 916 400 3746 / (+63) 999 509 6644,maribethtravels.com.ph,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-01962-2024,NATURALIS EXPEDITION INC.,Palawan,Puerto Princesa City,"121 2nd Flr. Arka Bldg., Manalo St., Brgy. Maunlad (Pob.), Puerto Princesa City",(+63) 948 726 3752,www.naturalis-expeditions.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02701-2025,PALAWONDERFUL ADVENTURES TRAVEL AND TOURS,Palawan,Puerto Princesa City,"16 Carandang Street, Brgy. Manggahan, Puerto Princesa City",(+63) 926 929 5012,www.palawonderfuladventures.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02046-2024,TRAVEL 360 TOURS CO.,Palawan,Puerto Princesa City,"Lot 2 Blk 7 Kalikasan Homes, Wescom Rd., Brgy. San Pedro, Puerto Princesa City",(+63) 917 331 0088,https://travel360toursco.com/,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-00266-2022,TRAVELCART TOUR SERVICES,Palawan,Puerto Princesa City,"JF Building, 14 Carandang Street, Brgy. Manggahan (Pob.), Puerto Princesa City",(+63) 947 889 4000,www.travelcartph.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02015-2024,WHISTLER TRAVEL AND TOURS,Palawan,Puerto Princesa City,"411-Pardeco, Brgy. Bancao-Bancao, Puerto Princesa City",(+63) 927 893 2237,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-00249-2022,TRAVELCART TOUR SERVICES (Duplicate Entry),Palawan,Puerto Princesa City,"JF Building, 14 Carandang Street, Brgy. Manggahan (Pob.), Puerto Princesa City",(+63) 947 889 4000,www.travelcartph.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02015-2024,WHISTLER TRAVEL AND TOURS (Duplicate Entry),Palawan,Puerto Princesa City,"411-Pardeco, Brgy. Bancao-Bancao, Puerto Princesa City",(+63) 927 893 2237,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-00249-2022,ZYDREI TRAVEL AND TOURS,Palawan,Puerto Princesa City,"Chiu Bldg., Carandang St., Brgy. Maningning (Pob.), Puerto Princesa City",(+63) 905 255 7036,https://zydreitravelandtours.my.canva.site/,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02945-2025,BECONCEPT DESIGN,Palawan,Puerto Princesa City,"PUROK MAGSASAKA, BRGY. IRAWAN, PUERTO PRINCESA CITY",(+63) 9199964100,---,"June 30, 2026"
Region 4B,Land Transport Operator,DOT-R4B-MCO-02828-2025,PALAWAN OPERATORS TOURIST MULTI-PURPOSE COOPERATIVE,Palawan,Puerto Princesa City,"PUROK MASIGLA, BARANGAY SAN MANUEL, PUERTO PRINCESA CITY",(+63) 9532088765,----,"April 30, 2026"
Region 4B,Land Transport Operator,DOT-R4B-TTO-00672-2022,THE LAST FRONTIER TOURIST TRANSPORT COOPERATIVE,Palawan,Puerto Princesa City,"UNIT 2, TRINAFER BUILDING, NEW MARKET ROAD., PUERTO PRINCESA CITY",(+63) 9177739922,----,"April 30, 2026"
Region 4B,Land Transport Operator,DOT-R4B-TWT-02860-2025,M/Y ZAMERDIUS,Palawan,Puerto Princesa City,"54 DR. ELEAZAR RIVERA ROAD 2, BRGY. SAN MANUEL, PUERTO PRINCESA CITY",(+63) 9285040715,https://www.zamerdius.com,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02969-2025,NARAYANA SCUBA DIVING SERVICES,Palawan,Puerto Princesa City,"PUERTO PRINCESA BAYWALK, BRGY. PRINCESA (POB.), PUERTO PRINCESA CITY",(+63) 9177227976,https://www.narayana-liveaboard-philippines.com,"April 30, 2026"
Region 4B,Tourism Recreation Center,DOT-R4B-SRC-00218-2022,SABANG X ZIPLINE ADVENTURE CORPORATION,Palawan,Puerto Princesa City,"RIZAL AVENUE, BRGY. BANCAO-BANCAO, PUERTO PRINCESA CITY",(+63) 9505008189,-----,"March 11, 2026"
Region 4B,Restaurant,DOT-R4B-RST-00290-2022,CACAOYAN FOREST PARK RESTAURANT,Palawan,Puerto Princesa City,"BRGY. CABAYUGAN, PUERTO PRINCESA CITY",(+63) 917 326 4342,---,"August 2, 2026"
Region 4B,Restaurant,DOT-R4B-RST-00789-2022,KA INATO RESTAURANT,Palawan,Puerto Princesa City,"NATIONAL HIGHWAY, BRGY. TINIGUIBAN, PUERTO PRINCESA CITY",(+63) 917 553 1721,---,"April 4, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-01238-2023,BINUATAN CREATIONS,Palawan,Puerto Princesa City,"RURUNGAN COMPOUND, ABANICO ROAD BRGY. SAN PEDRO, PUERTO PRINCESA CITY",(+63) 9178489269,---,"August 4, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-02979-2025,RURUNGAN SA TUBOD FOUNDATION INC.,Palawan,Puerto Princesa City,"RURUNGAN COMPOUND, ABANICO ROAD BRGY. SAN PEDRO, PUERTO PRINCESA CITY",(+63) 917 817 6837,---,"June 26, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02515-2024,BLESSIES COVE BEACH RESORT,Palawan,Aborlan,"1613 BLESSIE'S BEACH COVE, PUROK SILANGAN, BRGY. TIGMAN, ABORLAN",(+63) 977 117 0183,----,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00160-2022,CHILLY BEACH RESORT,Palawan,Aborlan,"SO. TAGBARIRI, BRGY. RAMON MAGSAYSAY, ABORLAN",(+63) 9457429841,----,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00201-2022,SURYA BEACH RESORT,Palawan,Aborlan,"LOT 1 ROCKAWAY BEACH COMMUNITY, BRGY. APO-APORAWAN, ABORLAN",(+63) 977 117 0183,----,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02674-2025,HIDDEN GRACE RESORT,Palawan,Aborlan,"PUROK COMMUNAL, BRGY. IRAAN, ABORLAN",(+63) 9662517697,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02630-2025,SEA EAGLE LODGING HOUSE,Palawan,Aborlan,"PUROK COMMUNAL, BRGY. IRAAN, ABORLAN",(+63) 9459932928,----,"October 31, 2025"
Region 4B,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R4B-FTC-02940-2025,ROOTED ENTERPRISES,Palawan,Aborlan,"SITIO COMMUNAL, BRGY. IRAAN, ABORLAN",(+63) 9751349863,----,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-00762-2022,"BUSUANGA BAY LODGE, INC.",Palawan,Busuanga,"SITIO LAWI, BRGY. CONCEPCION, BUSUANGA",(+63) 9175219798,https://busuangabaylodge.com/,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-00811-2022,LA ESTANCIA BUSUANGA INC.,Palawan,Busuanga,"8572 EVERLASTING STREET, BUSUANGA",(+63) 9188980918,https://laestanciabusuanga.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00659-2022,AL FARO PALAWAN INC.,Palawan,Busuanga,"SO. MALAJALEN, BRGY. SANTO NIÑO, BUSUANGA",(+63) 9175320401,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01091-2022,JOSEFINA’S TOURIST INN,Palawan,Busuanga,"RIZAL ST., PUROK 3, BRGY. SALVACION, BUSUANGA",(+63) 9267405979,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00681-2022,OCAM OCAM SUNSET – BAY GUEST HOUSE,Palawan,Busuanga,"SITIO OCAM OCAM, NEW BUSUANGA",(+63) 9175282077,---,"October 31, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00274-2022,BM TRAVEL AND TOURS,Palawan,Busuanga,"RIZAL STREET, BRGY. SALVACION, BUSUANGA, PALAWAN",(+63) 9557058584,---,"June 30, 2026"
Region 4B,Homestay,DOT-R4B-HMY-01150-2023,C A S A OSMEÑA HOMESTAY,Palawan,Culion,"CASA OSMEÑA, BERNABE, BRGY. OSMEÑA, CULION",,----,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-00676-2022,"AMANPULO RESORT (PAMALICAN RESORT, INC)",Palawan,Cuyo,"PAMALICAN ISLAND, BRGY. MANAMOC, CUYO",,----,"October 31, 2026"
Region 4B,Hotel,DOT-R4B-HTL-02549-2024,ASIA GRAND VIEW HOTELS INC.,Palawan,Coron,"SITIO JOLO, BRGY. BARANGAY V (POB.), CORON",,----,"October 31, 2026"
Region 4B,Hotel,DOT-R4B-HTL-02705-2025,TAG HOTELS AND RESORTS INC,Palawan,Coron,"NATIONAL HIGHWAY SITIO DIPULAO, BRGY. BARANGAY VI (POB.), CORON",,https://tagresorts.com.ph/,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-00834-2022,DISCOVERY CORON,Palawan,Coron,"DIMAKYA ISLAND, CORON",,----,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01907-2024,ACACIA GARDEN INN,Palawan,Coron,"FELICIDAD ST., BRGY. BARANGAY I (POB.), CORON",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00765-2022,BAY AREA LODGE,Palawan,Coron,"183 NATIONAL HIGHWAY, BARANGAY V (POB.), CORON",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01061-2022,BELLA VITA GUEST HOUSE,Palawan,Coron,"SITIO DIPULAO, CORON-BUSUANGA NATIONAL HIGHWAY, BARANGAY VI (POB.), CORON",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00871-2022,CORON BLUEWAVE INC.,Palawan,Coron,"NUEVA STREET, BRGY. BARANGAY I (POB.), CORON",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00760-2022,DARAYONAN LODGE,Palawan,Coron,"132 NATIONAL HIGHWAY, CORON",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00851-2022,HOP HOSTEL,Palawan,Coron,"CALLE NUEVA STREET, BRGY. BARANGAY IV (POB.), CORON",,http://hophostel.com.ph,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00691-2022,JAI-COB’S SUITES,Palawan,Coron,"NATIONAL HIGHWAY, BARANGAY II, CORON",,http://hophostel.com.ph,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00838-2022,MACKYS HIDDEN INN,Palawan,Coron,"BARANGAY V (POB.), CORON",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02857-2025,PAOLYN HOUSEBOATS CORON ISLANDS INC.,Palawan,Coron,"BUSUANGA ROAD POBLACION, BRGY. BARANGAY V (POB.), CORON",,https://www.paolynhouseboatscoronisland.com/,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02807-2025,RAIN & HAVEN LODGING HOUSE,Palawan,Coron,"DINAGPAN ST., BARANGAY V (POB.), CORON",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00074-2021,ROCK ISLAND ERES BELLA BEACH RESORT OPC,Palawan,Coron,"DECABOBO PROPER, BRGY. DECABOBO, CORON",,https://rockisland-eresbella.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00761-2022,R2R BAYVIEW INN,Palawan,Coron,"207 NATIONAL HIGHWAY, BARANGAY V (POB.), CORON",,https://www.r2rbayviewinncoron.com/,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00949-2022,THE FUNNY LION INN (HACIENDA EL SOL),Palawan,Coron,"SITIO JOLO, CORON",,http://www.thefunnylion.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02384-2024,VELA TERRACES HOTEL,Palawan,Coron,"NUEVA STREET, BARANGAY VI (POB.), CORON",,https://www.velaterraces.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02322-2024,ALEC LODGE,Palawan,Coron,"BARANGAY 1, NATIONAL HIGHWAY, CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-03030-2025,AHRAS PLACE,Palawan,Coron,"INSIKAY, BRGY. BARANGAY V (POB.), CORON",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00873-2022,ARGAMOSA BAYSIDE INN,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY V (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01051-2022,CHARMS HOTEL,Palawan,Coron,"MABENTANGEN ROAD, BRGY. BARANGAY VI (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01043-2022,CORON HILLTOP VIEW RESORT CORP.,Palawan,Coron,"KM. 5 SITIO DIPULAO, BRGY. BARANGAY VI (POB.), CORON",,https://www.coronhilltopview.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00206-2022,CORON PARADISE BED & BREAKFAST CO.,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY V (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00697-2022,CORON SANHO PENSION HOUSE INC,Palawan,Coron,"CALTEX STREET, BRGY. BARANGAY III (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00122-2022,CORON VISITORS HOTEL INC,Palawan,Coron,"LOWER BANCUANG ROAD, BRGY. BARANGAY V (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01235-2023,CORON VISTA LODGE,Palawan,Coron,"CALTEX STREET, BRGY. BARANGAY III (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02763-2025,DAYON HOSTEL,Palawan,Coron,"DAYON HOTEL, BARANGAY 1 (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01905-2024,DIAMOND LODGING HOUSE,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY I (POB.), CORON",,---,"October 31, 2025"
