Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 7,Water Transport Operator,DOT-R07-TWT-03106-2024,Chiong Family Boat Rental,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0910-2590398,-,"April 30, 2025"
Region 7,Water Transport Operator,DOT-R07-TWT-03400-2024,Christly Boat Rental,Bohol,Panglao,"Purok 5, Brgy. Doljo, Panglao, Bohol",0921-2850915,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03401-2024,Dave-Sean Kyle Tourist Boat Rental,Bohol,Panglao,"Purok 3, Daorong, Brgy. Danao, Panglao, Bohol",0917-5145483,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-00947-2021,Double P Boat Express,Bohol,Panglao,"P5, Brgy. Poblacion, Panglao, Bohol",0918-2341084,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04269-2025,E&G Tourist Boat Rental,Bohol,Panglao,"Purok 1, Brgy. Tawala, Panglao, Bohol",0916-5608582,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04210-2025,Gen3sis Travel & Tours,Bohol,Panglao,"Purok 4, Brgy. Libaong, Panglao, Bohol",0945-2302364,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03114-2024,GHF Boat Rental,Bohol,Panglao,"P5, Brgy. Danao, Panglao, Bohol",0907-7819170,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03731-2024,Go 2 Dive Bohol Diving Shop,Bohol,Panglao,"Purok 3, Brgy. Danao, Panglao, Bohol",0939-4343675,http://www.go2dive.co.kr,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03797-2025,Greg's Tourist Boat Rental,Bohol,Panglao,"Purok 6, Brgy. Libaong, Panglao, Bohol",0945-2302364,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03153-2024,Holy Infant Jesus-Jessie-Boat For Hire,Bohol,Panglao,"Purok 6, Brgy. Tawala, Panglao, Bohol",0956-0076999,-,"April 30, 2025"
Region 7,Water Transport Operator,DOT-R07-TWT-03830-2025,Hora's Boat Rental,Bohol,Panglao,"Purok 4, Brgy. Doljo, Panglao, Bohol",0995-8296293,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03819-2025,Ian Ian 2 Tourist Boat Rental,Bohol,Panglao,"Purok 4, Brgy. Danao, Panglao, Bohol",0970-1221305,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03555-2024,Jaja 1 Boat Rental,Bohol,Panglao,"P-1, Brgy. Tawala, Panglao, Bohol",0905-7146095,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03406-2024,Jane Lyka Water Transport Rental,Bohol,Panglao,"Purok 2, Brgy. Doljo, Panglao, Bohol",0930-1802094,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03807-2025,Janice Boat Rental,Bohol,Panglao,"Brgy. Poblacion, Panglao, Bohol",0930-7171977,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04345-2025,Jasgrey Boat Rental,Bohol,Panglao,"Purok 4, Brgy. Doljo, Panglao, Bohol",0917-1268184,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03826-2025,Jaz-Sea Boat Rental,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0912-9495356,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03136-2024,Jhunzen Cizel Boat Rental,Bohol,Panglao,"Purok 2, Brgy. Bolod, Panglao, Bohol",0946-4786423,-,"April 30, 2025"
Region 7,Water Transport Operator,DOT-R07-TWT-03802-2025,John Lev Boat For Hire,Bohol,Panglao,"Purok 1, Brgy. Libaong, Panglao, Bohol",0907-5807841,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03551-2024,Josieme Tourists Biat Rental,Bohol,Panglao,"Purok 3, Brgy. Danao, Panglao, Bohol",0981-6647011,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04288-2025,Kaayohan Tourist Boat Rental,Bohol,Panglao,"Purok 3, Brgy. Danao, Panglao, Bohol",0908-2077497,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03801-2025,Kim Nelthan Boat Rental,Bohol,Panglao,"Brgy. 4, Brgy. Danao, Panglao, Bohol",0981-0012788,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03679-2025,Letsgobohol Travel and Tours,Bohol,Panglao,"Brgy. 7, Brgy. Tawala, Panglao, Bohol",0981-7947370,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03439-2024,Maria Alexandrea Boat Rental,Bohol,Panglao,"Brgy. Danao, Panglao, Bohol",0970-7583685,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03127-2024,Mary Fatima Boat Rental,Bohol,Panglao,"Purok 5, Brgy. Doljo, Panglao, Bohol",0975-3136284,-,"April 30, 2025"
Region 7,Water Transport Operator,DOT-R07-TWT-04339-2025,Mirabo Tourist Boat Rental,Bohol,Panglao,"Purok 6, Brgy. Tawala, Panglao, Bohol",0946-2330921,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04402-2025,MJ Two Princess Water Transport Rental,Bohol,Panglao,"Purok 2, Brgy. Poblacion, Panglao, Cebu",0981-6646846,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-00156-2021,Momovillage Panglao Adventure,Bohol,Panglao,"Purok 7, Brgy. Bil-isan, Panglao, Bohol",0917-8801464,https://apekoptravel.com,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03407-2024,Moncheri Travel and Tours,Bohol,Panglao,"Purok 4, Daorong, Brgy. Danao, Panglao, Bohol",0995-8849304,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04031-2025,Nika - Niah Boat Rental,Bohol,Panglao,"Purok 5, Brgy. Bolod, Panglao, Bohol",0950-0178667,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04405-2025,OPDT Ocean Player Bohol Resort and Tour Inc.,Bohol,Panglao,"Purok 7, Lag-itan, Brgy. Doljo, Panglao, Bohol",0981-7976569,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03405-2024,Princess Aiya Boat Rental,Bohol,Panglao,"Brgy. Danao, Panglao, Bohol",0995-7029269,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03105-2024,Reyna Boat Rental,Bohol,Panglao,"Purok 4, Brgy. Danao, Panglao, Bohol",0909-9436257,-,"April 30, 2025"
Region 7,Water Transport Operator,DOT-R07-TWT-04127-2025,Sagrada-Family Boat Rental,Bohol,Panglao,"Purok 3, Brgy. Tawala, Panglao, Bohol",0916-5259819,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04214-2025,Sea Treasure Tourist Boat Rental,Bohol,Panglao,"Brgy. Danao, Panglao, Bohol",0909-5806310,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04205-2025,Severino's Tourist Boat Rental,Bohol,Panglao,"Purok 7 Balicasag, Brgy. Poblacion, Panglao, Bohol",0991-1981850,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-04121-2025,Shooting Star Banca Rental,Bohol,Panglao,"Brgy. Doljo, Panglao, Bohol",0946-2330921,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03800-2025,Steven Vine Tourist Boat Rental,Bohol,Panglao,"Purok 4, Brgy. Doljo, Panglao, Bohol",0967-6235295,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03830-2025,St.Mary Boat Rental,Bohol,Panglao,"Purok 3, Brgy. Danao, Panglao, Bohol",0999-3758225,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-03804-2025,Sofia Louise Rent A Boat,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0998-4608395,-,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-01927-2023,Three K Boat Rental,Bohol,Panglao,"Brgy. Danao, Panglao, Bohol",0981-7935468,,"April 30, 2026"
Region 7,Water Transport Operator,DOT-R07-TWT-02889-2024,Z-Boy Boat Rental,Bohol,Panglao,"P5, Brgy. Danao, Panglao, Bohol",0963-4490308,-,"April 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-03334-2024,Althea International Travel & Tours,Cebu,Talisay City,"Ruiz Caballes Bldg., Sangi Road, Brgy. Tabunoc, Talisay City, Cebu",0995-4324305,https://altheaintl.com/,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01283-2022,Cebu Fortune Travel Inc.,Cebu,Cebu City,"Unit 2 Plaza Nouvelle, E. Benedicto St., Brgy. Zapatera, Cebu City",0925-5804487,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-04333-2025,Cebu Price Travel Agency,Cebu,Lapu-lapu City,"Lomi Spa, M. L. Quezon Highway, Brgy. Pusok, Lapu-Lapu City",0917-1000031,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01705-2023,E-Link Destination International Travel & Tours Inc.,Cebu,Mandaue City,"Tulip Center, Unit 105, A.S. Fortuna St., Brgy. Bakilid, Mandaue City",0968-8810232,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-03314-2024,First United Travel Inc.,Cebu,Cebu City,"Unit 118 QC Pavilion, Gorordo Avenue, Brgy. Lahug, Cebu City",(032) 266-1841 / 0939-9369661,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-02335-2024,Golden JC Holiday Travel,Cebu,Cebu City,"A-2 La Guardia, Brgy. Lahug, Cebu City",0917-3218001,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-03637-2024,Golden Treasures Travel Depot,Cebu,Cebu City,"Unit 8A 2nd Floor, Phase 2 Base Line Center Juana Osmeña St., Brgy. Capitol Site, Cebu City",0917-7912210,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01165-2022,IDDO Inc.,Cebu,Cebu City,"Unit 306, Centro Maximo Bldg., Brgy. Cogon Ramos, Cebu City",0917-6262242,https://www.ilink.ph,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-01367-2022,International Travel Mate and Visa Services Inc.,Cebu,Cebu City,"Door 10 JSP Mango Plaza Gen. Maxilom Ave. cor. Echavez St., Brgy. Zapatera, Cebu City",(032) 266-2511,https://intltravelmateandvisa.com,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-03234-2024,J.P World Tarvel Agency Inc.,Cebu,Lapu-lapu City,"Unit 263-264 LG Garden Walk, Circumferential Road, Brgy. Mactan, Lapu-lapu City",(032) 423-3524,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-04320-2025,Kairos Travels,Cebu,Talisay City,"Phase 3, Block 3B Lot 24 Corona Del Mar, Paseo Roberto, Brgy. Pooc, Talisay City, Cebu",0917-1048777,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-02367-2024,Karagatan Tours & Travel Corp.,Cebu,Lapu-lapu City,"3rd Floor LEMCO Bldg., Brgy. Pusok, Lapu-lapu City",0917-1435575,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-03411-2024,Keg Travel and Tours,Cebu,Cebu City,"Unit 2007, 20th Floor, Meridian by Avenir, Golam Drive, Kasambagan, Cebu City",0919-0048305,https://www.kegtraveltours.com/,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-04280-2025,King Aces Travel and Tours Services Inc.,Cebu,Lapu-lapu City,"Sangi Lot 663-G, Brgy. Pajo, Lapu-lapu City",0917-6378443,https://www.kingacestravelandtours.com.ph/,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01813-2023,Lets Goo Cebu Travel Services,Cebu,Lapu-lapu City,"Sitio Kapilis, Brgy. Subabasbas, Lapu-lapu City",0995-2962567,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-02907-2024,Phil-Kor Marine Tour & Travel Corp.,Cebu,Lapu-lapu City,"Office 2, 2nd Floor First Cebu Building, Brgy. Pusok, Lapu-lapu City",0966-5761313,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-02328-2024,Phil Cebu No.1 Tours Inc.,Cebu,Lapu-lapu City,"Inside Bluewater Beach Resort, Buyong, Brgy. Maribago, Lapu-lapu City",0951-6135186,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-04304-2025,"Philippine Travel Factory, Inc.",Cebu,Lapu-lapu City,"4933-B2, Brgy. Mactan, Lapu-lapu City",0945-5526134,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-03414-2024,Planet Tours Incorporated,Cebu,Cebu City,"IAU Building, cor. Jakosalem and V. Ranudo St., Brgy. Zapatera, Cebu City",0998-7744360,https://www.planettoursinc.com/,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01890-2023,Richard & Jenny Visa Immigration Consultancy Services Agency,Cebu,Mandaue City,"2/F B. Crisologo Bldg., A.S. Fortuna St., Brgy. Bakilid, Mandaue City, Cebu",(032) 268-0015,https://rjvisa.com/index.html,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-03644-2024,Royal Prince Travel International,Cebu,Cebu City,"G/F Grand Tierra Suites, 207 Don Mariano Cui cor D Jose Avila St., Brgy. Capitol Site, Cebu City",(032) 253-6922 / (032) 253-7319,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-02381-2024,South Shore Travel and Tours-Cebu City,Cebu,Cebu City,"Room 203, Borromeo Bldg., F. Ramos St., Brgy. Santa Cruz, Cebu City",(032) 417-0585,https://www.southshoretours.ph/,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-03450-2024,Star Yes Yes Tour Corporation - Cebu,Cebu,Mandaue City,"#2S2 Copenhagen Residences Bldg., AC Cortes Ave., Brgy. Alang-lang, Mandaue City, Cebu",0917-7727023,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01315-2022,Sun Travel & Tours Corp.,Cebu,Cebu City,"Door 209, 18 Cherry Court, General Maxilom Avenue, Brgy. Zapatera, Cebu City",(032) 233-4587 / 0967-2045764,http://www.suntravelandtours.com,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-03388-2024,TJM Travel and Tours Inc.,Cebu,Mandaue City,"Copenhagen East Bldg., A.C. Cortes Ave., Brgy. Cambaro, Mandaue City, Cebu",0917-1157667,https://www.tmjph.com,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-02486-2024,Travelways Int'l. Inc.,Cebu,Cebu City,"Unit 1707 Marco Polo Tower 1, Cebu Veterans Drive, Brgy. Apas, Cebu City",0917-3237168,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-03286-2024,"Uni-Orient Travel, Inc.",Cebu,Cebu City,"Unit 2F-3, 2F Capitol Square, Escario St., Brgy. Camputhaw, Cebu City, Cebu",(032) 253-1866,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01328-2022,UOS Travel Corp.,Cebu,Cebu City,"U1001 BPI Cebu Corporate Center, Archbishop Reyes and Luzon Avenue Brgy. Kamputhaw, Cebu City",0991-9790867,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-01889-2023,Yoohan Cebu Travel Corp.,Cebu,Lapu-lapu City,"JTO Bldg., Upper 7 Eleven, Brgy. Maribago, Lapu-lapu City",(032) 328-8648,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-04295-2025,BFT Travel & Tours Services,Bohol,Panglao,"Alona-Tawala Road, Purok 5, Brgy. Tawala, Panglao, Bohol",0948-4076476 / 0936-1627814 / 0931-7987894,https://boholfuntours.company.site,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-04266-2025,Bohol SL Travel and Tours,Bohol,Tagbilaran City,"#0938 Baguio Drive, Brgy. Taloto, Tagbilaran City, Bohol",0917-3237559,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01701-2023,Brave Hoppers Travel Agency,Bohol,Panglao,"Purok 7, Brgy. Doljo, Panglao, Bohol",0966-1832429,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-04337-2025,D Free Hopping & Tours Inc.,Bohol,Panglao,"P-5, Brgy. Danao, Panglao, Bohol",0919-0956903,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-02352-2023,"Dagohoy World Travel, Inc.",Bohol,Tagbilaran City,"City Airport Commercial Center, Brgy. Booy, Tagbilaran City, Bohol",0917-8960486,http://dagohoyworldtravel.com,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-04123-2025,Flyeast Travel and Tours OPC,Bohol,Panglao,"MS Guesthouse, 2nd Floor, Purok 3, Brgy. Bolod, Panglao, Bohol",0915-6212145,https://www.philippinestravelpackage.com/,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-01024-2022,JB7 Travel & Courier Services,Bohol,Tagbilaran City,"0075 C.P.G. Avenue, Brgy. Poblacion II, Tagbilaran City, Bohol",(038) 411-6403 / 0917-3061499,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-03764-2025,Palm Tree Travel Services,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0968-8570236,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-00460-2021,Richard & Jenny Visa Immigration Consultancy Services,Bohol,Tagbilaran City,"2/F Sarabia Co Torralba Bldg., CPG Ave., Brgy. Poblacion II, Tagbilaran City, Bohol",(038) 412-7759,https://rjvisa.com/index.html,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-04270-2025,Rutas Viajes and Tour Services,Bohol,Tagbilaran City,"0028-A Remolador St., Brgy. Poblacion II, Tagbilaran City, Bohol",0917-8000079,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-03587-2024,Star Yes Yes Tour Corporation (Yes Tour) - Bohol,Bohol,Panglao,"Brgy. Tawala, Panglao, Bohol",0917-8067504,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-04119-2025,The Gold Panda International Travel Agency,Bohol,Panglao,"Purok 1, Brgy. Bolod, Panglao, Bohol",0931-9905555,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-01685-2023,Ticket Bee Ticketing Services,Bohol,Tagbilaran City,"Corner Lessage St., & C.P.G. Ave., Brgy. Poblacion II, Tagbilaran City, Bohol",(038) 501-8448 / 0917-3061499,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-03443-2024,TJ Travel & Tours Services,Bohol,Panglao,"Purok 6, Brgy. Poblacion, Panglao, Bohol",0912-7760647 / 0930-6826998,-,"June 30, 2025"
Region 7,Travel Agency,DOT-R07-TRA-03288-2024,Eight Wonders Travel and Tours Inc.,Negros Oriental,Dumaguete City,"Basement 1 Lee Super Plaza, Perdices St., Brgy. Poblacion No. 3, Dumaguete City, Negros Oriental",0917-3143748,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-04099-2025,"FTG South East Asia (Philippines), Inc.",Negros Oriental,Dumaguete City,"3F DCDB Building Cervantes and Locsin Street., Brgy. Poblacion 7, Dumaguete City, Negros Oriental",(035) 422-2353,-,"June 30, 2026"
Region 7,Travel Agency,DOT-R07-TRA-02871-2024,Nathandrei Travel & Tours and Nathandrei Express,Siquijor,Siquijor,"Mabini St., Brgy. Poblacion, Siquijor, Siquijor",0917-3085097,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01970-2023,A & M Travel Services,Cebu,Cebu City,"98 M. Velez St., Brgy. Guadalupe, Cebu City",0917-5463288,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01990-2023,"Abba Travel & Pilgrimages Services, Inc.",Cebu,Mandaue City,"Unit 103, Lucky Plaza, C. Ouano Ave., Brgy. Subangdaku, Mandaue City, Cebu",0915-3906043,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03798-2025,AK Cebu Prestige Tours and Travel Inc.,Cebu,Lapu-lapu City,"Near Buyong Police Station, Brgy. Maribago, Lapu-lapu City",0965-1923985,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04448-2025,Ali Travel and Tours,Cebu,Cebu City,"Door4 #310 F. Llamas St., Brgy. Punta Princesa, Cebu City",(032) 517-0680,https://www.facebook.com/alitravelandtours/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02845-2024,Ashley Express Travel and Tours,Cebu,Carcar City,"2nd Flr Enzo Building Rotunda, Brgy. Poblacion II, Carcar City, Cebu",0951-2371766,https://www.facebook.com/ashleyexpresstours,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01258-2022,Asialight Travel and Tours Inc.,Cebu,Mandaue City,"Unit B, G/F FJO Building, M.C. Briones St., Brgy. Bakilid, Mandaue City",(032) 345-6503,,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01290-2022,ATJ Travel and Tours Inc.,Cebu,Cebu City,"G/F Don Luisa Bldg., Fuente Osmeña, Brgy. Capitol Site, Cebu City",(032) 255-1517 / 0918-9221801,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01209-2022,"Attic Tours Phils., Inc. (Main)",Cebu,Lapu-lapu City,"Waterfront Airport Hotel and Casino Mactan, # 1 Airport Road, Brgy. Pusok, Lapu Lapu City",(032) 341-2015,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01334-2022,Azpired Travel Services,Cebu,Cebu City,"18/F Lower Penthouse Park Centrale Bldg., Cebu IT Park, Brgy, Lahug, Cebu City",0917-3109568,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01299-2022,Bigson Travel and Tours,Cebu,Cebu City,"39-41 RF Suites Bldg., AR Villanueva St., Brgy. Santa Cruz, Cebu City","09209286235, 09989587393, 09190080770",-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01229-2022,Bigstart Travel and Visa Corporation,Cebu,Talisay City,"South Central Square Robinsons Supermarket, Lawaan III, Talisay City, Cebu",(032) 272-3971,https://www.bigstartvisa.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01980-2023,Blackboxph Travel Corporation,Cebu,Sibonga,"#3 Stall Sibonga Sports Complex, Brgy. Poblacion, Sibonga, Cebu",0927-6259710,https://www.flyblackboxph.com,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01352-2022,"Blue Horizons Travel & Tours, Inc.",Cebu,Cebu City,"14/F, Cebu IT Tower 2 Bldg. cor. Archbishop Reyes & Mindanao Avenue, Cebu Business Park, Brgy. Luz, Cebu City",0917-1282053,https://www.bluehorizons.travel,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04403-2025,Bluedragons Travel and Tours Services,Cebu,Lapu-lapu City,"Mactan Marina Mall, MEPZ 1, Brgy. Ibo, Lapu-lapu City, Cebu",0991-6725858,https://bluedragontravel.site/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01581-2023,Brightways Travel Services,Cebu,Lapu-lapu City,"Mactan Business Centre, Unit 1 and 2, Brgy. Mactan, Lapu-lapu City",(032) 256-4417 / 0916-3261165,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03754-2025,Cebu and Bohol Tour Specialist Inc.,Cebu,Lapu-lapu City,"Office 4, First Cebu Park Bldg., Matumbo Road, Brgy. Pusok, Lapu-lapu City",(032) 411-0416,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03984-2025,Cebu Daily Travel and Tours,Cebu,Cebu City,"512 Garage, 118-D, N. Escario Ext., Brgy. Capitol Site, Cebu City",0956-7242762,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01166-2022,Cebu Direct Club Phil. Travel and Tours Inc.,Cebu,Lapu-lapu City,"Phase 2, Unit 9-11, Gaisano Mactan Island Mall, ML Quezon National Highway, Pajo, Lapu-lapu City",(032) 345-8908,https://www.facebook.com/cdctravel/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04430-2025,Cebu Lang Tour Corp.,Cebu,Lapu-lapu City,"J & L Complex across Grandmall, Brgy. Basak, Lapu-lapu City",0995-1002809,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03812-2025,Cebu Mitsumi Multi-Purpose Cooperative,Cebu,Compostela,"Aggies, Brgy. Poblacion, Compostela, Cebu",0912-2145733,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03728-2024,Cebu Pro Travel & Tours OPC,Cebu,Mandaue City,"Room 311 Arcada 5, L. Jaena St., Hi-way, Brgy. Tipolo, Mandaue City, Cebu",0917-1777392,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03346-2024,Cebu Trip Tours,Cebu,Mandaue City,"FE Zuellig Avenue corner CD Ceno St., Brgy. Subangdaku, Mandaue City",9176275678,http://www.cebutriptours.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03021-2024,Cef Travel and Tours,Cebu,Lapu-lapu City,"Unit 2 Graceland 6 Residences Colis, Brgy. Maribago, Lapu-lapu City",0995-0361736,https://cefftravel.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03476-2024,CGT Tour Corp.,Cebu,Lapu-lapu City,"1st Floor, Agnus Dei Room Rental, Bagumbayan 11, Brgy. Maribago, Lapu-lapu City",0929-4346363,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01361-2022,"Club Corea Tours, Inc.",Cebu,Cebu City,"Unit 403B PD Condominium, Archbishop Reyes Ave., Brgy. Banilad, Cebu City",(032) 253-2824,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01744-2023,Cruises Travel Services,Cebu,Cebu City,"4Floor Room420 Lim Tian He Bldg., Fuente Osmeña Circle, Brgy. Capitol Site, Cebu City",0917-3104968,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01200-2022,CSP Travel and Tours Inc.,Cebu,Mandaue City,"10/F Unit 3 1003-1004 OITC 3, Oakridge Business Park, AS Fortuna, Brgy. Banilad, Mandaue City",(032) 494-3831 / 0917-6352131,https://www.cspjapan.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01575-2023,CYH Islands International Tours & Travel,Cebu,Mandaue City,"M-39 M.L. Quezon Street, Brgy. Cabancalan, Mandaue City",0917-6281107,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02341-2024,CyHan Travel & Tours,Cebu,Cebu City,"10 Guadalupe Osmeña St., Brgy. Punta Princesa, Cebu City",0918-6452890,https://blurangetours.com,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-00797-2021,Darchiu Travel Service,Cebu,Cebu City,"Penthouse Avagar Building #9 Molave St., Brgy. Camputhaw, Cebu City",0936-8018447,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03152-2024,Debalucos Travel and Tours Services,Cebu,Cebu City,"2/F Causing-Lozada Bldg., Osmeña Blvd. cor Lapu-lapu St., Cebu City",0918-9481253,-,"June 30, 2026"
